@RELATION Pacman-data-training

@ATTRIBUTE pacman_position_x NUMERIC
@ATTRIBUTE pacman_position_y NUMERIC
@ATTRIBUTE is_North_Valid {True,False}
@ATTRIBUTE is_South_Valid {True,False}
@ATTRIBUTE is_East_Valid {True,False}
@ATTRIBUTE is_West_Valid {True,False}
@ATTRIBUTE is_Stop_Valid {True,False}
@ATTRIBUTE pacman_direction {North,South,East,West,Stop}
@ATTRIBUTE alive_ghost_1 {True,False}
@ATTRIBUTE alive_ghost_2 {True,False}
@ATTRIBUTE alive_ghost_3 {True,False}
@ATTRIBUTE alive_ghost_4 {True,False}
@ATTRIBUTE ghost_1_position_x NUMERIC
@ATTRIBUTE ghost_1_position_y NUMERIC
@ATTRIBUTE ghost_2_position_x NUMERIC
@ATTRIBUTE ghost_2_position_y NUMERIC
@ATTRIBUTE ghost_3_position_x NUMERIC
@ATTRIBUTE ghost_3_position_y NUMERIC
@ATTRIBUTE ghost_4_position_x NUMERIC
@ATTRIBUTE ghost_4_position_y NUMERIC
@ATTRIBUTE ghost_1_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_2_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_3_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_4_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_1_distance NUMERIC
@ATTRIBUTE ghost_2_distance NUMERIC
@ATTRIBUTE ghost_3_distance NUMERIC
@ATTRIBUTE ghost_4_distance NUMERIC
@ATTRIBUTE pac_dots_distance NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score_change NUMERIC

@ATTRIBUTE next_action {North,South,East,West,Stop}
@ATTRIBUTE next_score NUMERIC

@DATA
10,4,True,True,True,True,True,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,2,-1,17,17,1,1280,99,South,1379
10,3,True,False,True,True,True,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,1,-1,18,18,2,1379,199,West,1578
9,3,True,False,True,True,True,West,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,19,19,1,1578,-1,North,1577
9,4,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,18,18,2,1577,-1,East,1576
10,4,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,17,17,1,1576,99,East,1675
11,4,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,16,16,1,1675,99,North,1774
11,5,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,15,15,1,1774,99,East,1873
12,5,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,14,14,1,1873,-1,East,1872
13,5,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,13,13,2,1872,-1,North,1871
13,6,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,12,12,2,1871,-1,East,1870
14,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,11,11,2,1870,-1,East,1869
15,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,10,10,1,1869,99,North,1968
15,7,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,9,9,1,1968,99,North,2067
15,8,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,8,8,1,2067,99,East,2166
16,8,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,7,7,1,2166,99,East,2265
17,8,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,6,6,1,2265,99,North,2364
17,9,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,5,5,1,2364,99,North,2463
17,10,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,4,6,1,2463,99,North,2562
17,11,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,3,7,1,2562,99,North,2661
17,12,False,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,2,8,1,2661,99,East,2760
18,12,False,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,1,7,2,2760,199,East,2959
19,12,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,6,1,2959,99,East,3058
20,12,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,5,1,3058,99,South,3157
20,11,True,True,True,True,True,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,4,1,3157,99,South,3256
20,10,True,True,True,True,True,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,3,1,3256,99,South,3355
20,9,True,True,True,True,True,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,2,1,3355,99,South,3454
20,8,True,True,True,True,True,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,3,1,3454,99,East,3553
21,8,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,2,1,3553,99,East,3652
22,8,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,1,1,3652,199,North,3851
14,3,False,False,True,True,True,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,-1,Stop,-1
14,3,False,False,True,True,True,Stop,True,True,True,True,10,15,12,15,14,15,17,15,Stop,West,Stop,Stop,16,14,12,15,-1,-1,-1,East,-2
15,3,True,False,True,True,True,East,True,True,True,True,10,15,11,15,13,15,17,15,Stop,West,West,West,17,16,14,13,-1,-2,-1,North,-3
15,4,True,True,False,False,True,North,True,True,True,True,11,15,11,15,12,15,16,15,East,West,West,West,15,15,14,11,-1,-3,-1,North,-4
15,5,False,True,True,False,True,North,True,True,True,True,12,15,11,15,12,15,15,15,East,West,West,East,13,14,13,11,-1,-4,-1,East,-5
16,5,False,False,True,True,True,East,True,True,True,True,13,15,12,15,13,15,16,15,East,East,East,East,13,14,13,10,-1,-5,-1,East,-6
17,5,False,False,True,True,True,East,True,True,True,True,12,15,12,15,13,15,16,15,West,East,East,East,15,15,14,10,-1,-6,-1,East,-7
18,5,True,False,False,True,True,East,True,True,True,True,11,15,11,15,13,16,17,15,West,West,North,East,17,17,16,11,-1,-7,-1,North,-8
18,6,True,True,False,False,True,North,True,True,True,True,11,15,11,15,14,16,17,15,West,West,East,West,16,16,14,11,-1,-8,-1,North,-9
18,7,True,True,False,False,True,North,True,True,True,True,11,15,12,15,14,17,16,15,West,East,North,East,15,14,14,9,-1,-9,-1,North,-10
18,8,False,True,True,True,True,North,True,True,True,True,12,15,12,15,15,17,17,15,East,East,East,West,13,13,12,9,-1,-10,-1,East,-11
19,8,False,False,True,True,True,East,True,True,True,True,13,15,13,15,15,17,16,15,East,East,East,West,13,13,13,10,-1,-11,-1,East,-12
20,8,False,False,True,True,True,East,True,True,True,True,12,15,12,15,15,17,16,15,West,West,East,West,15,15,14,12,-1,-12,-1,East,-13
21,8,True,True,False,True,True,East,True,True,True,True,13,15,12,15,15,18,15,15,East,West,North,East,15,16,16,12,-1,-13,-1,North,-14
21,9,True,True,False,False,True,North,True,True,True,True,13,15,11,15,15,17,16,15,East,West,South,West,14,16,14,12,-1,-14,-1,North,-15
21,10,True,True,False,False,True,North,True,True,True,True,13,16,12,15,14,17,15,15,North,East,West,East,14,14,14,10,-1,-15,-1,North,-16
21,11,True,True,True,True,True,North,True,True,True,True,13,16,13,15,14,17,16,15,North,East,West,East,13,12,13,8,-1,-16,-1,North,-17
21,12,True,True,False,False,True,North,True,True,True,True,13,15,13,15,13,17,17,15,South,East,West,East,11,11,13,7,-1,-17,-1,North,-18
21,13,True,True,False,False,True,North,True,True,True,True,12,15,14,15,13,16,17,15,West,East,South,East,11,9,11,6,-1,-18,-1,North,-19
21,14,True,True,False,False,True,North,True,True,True,True,12,15,14,15,14,16,17,15,West,East,East,East,10,8,9,5,-1,-19,-1,North,-20
21,15,True,True,True,True,True,North,True,True,True,True,12,15,14,16,13,16,17,15,West,North,West,West,9,8,9,5,-1,-20,-1,West,-21
20,15,False,False,True,True,True,West,True,True,True,True,12,15,13,16,13,15,16,15,West,West,South,West,8,8,7,4,-1,-21,-1,West,-22
19,15,True,True,True,False,True,West,True,True,True,True,12,15,13,16,13,15,16,15,West,West,South,East,7,7,6,2,-1,-22,-1,North,-23
19,16,True,True,False,False,True,North,True,True,True,True,11,15,13,17,13,16,17,15,West,North,North,East,9,7,6,3,-1,-23,-1,North,-24
19,17,False,True,False,True,True,North,True,True,True,True,10,15,12,17,13,17,17,15,West,West,North,East,11,7,6,4,-1,-24,-1,West,-25
18,17,False,False,True,True,True,West,True,True,True,True,11,15,13,17,12,17,17,15,East,East,West,West,9,5,6,4,-1,-25,-1,West,-26
17,17,False,False,True,True,True,West,True,True,True,True,11,15,12,17,13,17,16,15,East,West,East,East,8,5,4,2,-1,-26,-1,West,-27
16,17,False,False,True,True,True,West,True,True,True,True,11,15,13,17,14,17,17,15,East,East,East,East,7,3,2,3,-1,-27,-1,West,-28
15,17,True,False,True,True,True,West,True,True,False,True,10,15,14,17,5,1,17,15,West,Stop,Stop,West,7,1,-1,3,-1,172,199,West,371
14,17,False,True,True,True,True,West,True,False,False,True,11,15,3,1,5,1,16,15,East,Stop,Stop,West,5,-1,-1,3,-1,371,-1,South,370
14,16,True,True,False,True,True,South,True,False,False,True,11,15,3,1,5,1,15,15,East,Stop,Stop,East,4,-1,-1,3,-1,370,-1,South,369
14,15,True,False,True,True,True,South,True,False,False,True,10,15,3,1,5,1,16,15,West,Stop,Stop,East,4,-1,-1,3,-1,369,-1,East,368
15,15,False,False,True,True,True,East,True,False,False,True,11,15,3,1,5,1,17,15,East,Stop,Stop,East,4,-1,-1,2,-1,368,-1,East,367
16,15,False,False,True,True,True,East,True,False,False,False,12,15,3,1,5,1,17,15,East,Stop,Stop,Stop,4,-1,-1,-1,-1,567,-1,East,566
17,15,False,False,False,True,True,East,True,False,False,False,13,15,3,1,5,1,7,1,East,Stop,Stop,Stop,4,-1,-1,-1,-1,566,-1,West,565
16,15,False,False,True,True,True,West,True,False,False,False,13,15,3,1,5,1,7,1,East,Stop,Stop,Stop,3,-1,-1,-1,-1,565,-1,West,564
15,15,False,False,True,True,True,West,True,False,False,False,13,16,3,1,5,1,7,1,North,Stop,Stop,Stop,3,-1,-1,-1,-1,564,-1,West,563
14,15,True,False,True,True,True,West,True,False,False,False,13,17,3,1,5,1,7,1,North,Stop,Stop,Stop,3,-1,-1,-1,-1,563,-1,West,562
13,15,True,False,True,True,True,West,True,False,False,False,12,17,3,1,5,1,7,1,West,Stop,Stop,Stop,3,-1,-1,-1,-1,562,-1,North,561
13,16,True,True,True,False,True,North,True,False,False,False,12,17,3,1,5,1,7,1,West,Stop,Stop,Stop,2,-1,-1,-1,-1,561,-1,North,560
13,17,False,True,True,True,True,North,True,False,False,False,12,17,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,-1,560,199,West,759
14,3,False,False,True,True,True,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,-1,Stop,-1
14,3,False,False,True,True,True,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-1,-1,East,-2
15,3,True,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,14,-1,-2,-1,North,-3
15,4,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,13,-1,-3,-1,North,-4
15,5,False,True,True,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,12,-1,-4,-1,East,-5
16,5,False,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,11,-1,-5,-1,East,-6
17,5,False,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-6,-1,East,-7
18,5,True,False,False,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-7,-1,North,-8
18,6,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-8,-1,North,-9
18,7,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-9,-1,North,-10
18,8,False,True,True,True,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,8,-1,-10,-1,East,-11
19,8,False,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-11,-1,East,-12
20,8,False,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-12,-1,East,-13
21,8,True,True,False,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-13,-1,North,-14
21,9,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-14,-1,North,-15
21,10,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-15,-1,North,-16
21,11,True,True,True,True,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,8,-1,-16,-1,West,-17
20,11,False,False,True,True,True,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,14,11,10,7,-1,-17,-1,West,-18
19,11,True,False,True,True,True,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,13,10,9,6,-1,-18,-1,North,-19
19,12,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,12,9,8,5,-1,-19,-1,North,-20
19,13,True,True,False,True,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,11,8,7,4,-1,-20,-1,North,-21
19,14,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-21,-1,North,-22
19,15,True,True,True,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,9,6,5,2,-1,-22,-1,North,-23
19,16,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-23,-1,North,-24
19,17,False,True,False,True,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,11,8,7,4,-1,-24,-1,West,-25
18,17,False,False,True,True,True,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-25,-1,West,-26
17,17,False,False,True,True,True,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,9,6,5,2,-1,-26,-1,West,-27
16,17,False,False,True,True,True,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,8,5,4,3,-1,-27,-1,West,-28
15,17,True,False,True,True,True,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,7,4,3,4,-1,-28,-1,West,-29
14,17,False,True,True,True,True,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,6,3,2,5,-1,-29,-1,South,-30
14,16,True,True,False,True,True,South,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,5,2,1,4,-1,-30,199,South,169
14,15,True,False,True,True,True,South,True,True,False,True,10,15,13,15,5,1,17,15,Stop,Stop,Stop,Stop,4,1,-1,3,-1,169,-1,East,168
15,15,False,False,True,True,True,East,True,True,False,True,10,15,13,15,5,1,17,15,Stop,Stop,Stop,Stop,5,2,-1,2,-1,168,-1,East,167
16,15,False,False,True,True,True,East,True,True,False,True,10,15,13,15,5,1,17,15,Stop,Stop,Stop,Stop,6,3,-1,1,-1,167,199,East,366
17,15,False,False,False,True,True,East,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,7,4,-1,-1,-1,366,-1,West,365
16,15,False,False,True,True,True,West,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,6,3,-1,-1,-1,365,-1,West,364
15,15,False,False,True,True,True,West,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,5,2,-1,-1,-1,364,-1,West,363
14,15,True,False,True,True,True,West,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,4,1,-1,-1,-1,363,199,West,562
13,15,True,False,True,True,True,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,3,-1,-1,-1,-1,562,-1,West,561
12,15,False,False,True,True,True,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,2,-1,-1,-1,-1,561,-1,West,560
11,15,False,False,True,True,True,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,-1,560,199,West,759

1,18,False,True,True,False,True,Stop,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,0,-1,Stop,-1
1,18,False,True,True,False,True,Stop,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-1,-1,Stop,-2
1,18,False,True,True,False,True,Stop,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-2,-1,Stop,-3
1,18,False,True,True,False,True,Stop,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-3,-1,South,-4
1,17,True,True,False,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,12,24,27,34,-1,-4,-1,South,-5
1,16,True,True,True,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,11,23,26,33,-1,-5,-1,South,-6
1,15,True,True,True,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,10,22,25,32,-1,-6,-1,South,-7
1,14,True,True,True,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9,21,24,31,-1,-7,-1,South,-8
1,13,True,True,False,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,8,20,23,30,-1,-8,-1,South,-9
1,12,True,True,True,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,7,19,22,29,-1,-9,-1,South,-10
1,11,True,True,False,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,18,21,28,-1,-10,-1,South,-11
1,10,True,True,False,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,17,20,27,-1,-11,-1,South,-12
1,9,True,True,False,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,4,16,19,26,-1,-12,-1,South,-13
1,8,True,True,False,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,15,18,25,-1,-13,-1,South,-14
1,7,True,True,False,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,14,17,24,-1,-14,-1,South,-15
1,6,True,True,True,False,True,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,7,13,16,25,-1,-15,-1,East,-16
2,6,False,True,True,True,True,East,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,6,12,15,24,-1,-16,-1,East,-17
3,6,True,True,True,True,True,East,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,5,11,14,23,-1,-17,-1,East,-18
4,6,True,True,True,True,True,East,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,4,10,13,22,-1,-18,-1,East,-19
5,6,True,True,True,True,True,East,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,3,9,12,21,-1,-19,-1,North,-20
5,7,True,True,True,True,True,North,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,2,10,13,20,-1,-20,-1,North,-21
5,8,True,True,True,True,True,North,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,1,11,14,21,-1,-21,199,North,178
5,9,True,True,True,True,True,North,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,12,15,22,-1,178,-1,North,177
5,10,False,True,True,True,True,North,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,13,16,23,-1,177,-1,South,176
5,9,True,True,True,True,True,South,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,12,15,22,-1,176,-1,South,175
5,8,True,True,True,True,True,South,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,11,14,21,-1,175,-1,South,174
5,7,True,True,True,True,True,South,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,10,13,20,-1,174,-1,South,173
5,6,True,True,True,True,True,South,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,9,12,21,-1,173,-1,East,172
6,6,True,False,True,True,True,East,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,8,11,20,-1,172,-1,East,171
7,6,False,False,True,True,True,East,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,7,10,19,-1,171,-1,East,170
8,6,True,True,True,True,True,East,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,6,9,18,-1,170,-1,East,169
9,6,True,True,True,True,True,East,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,5,8,17,-1,169,-1,East,168
10,6,True,True,True,True,True,East,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,4,7,16,-1,168,-1,East,167
11,6,True,True,False,True,True,East,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,3,6,15,-1,167,-1,South,166
11,5,True,True,False,True,True,South,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,2,7,16,-1,166,-1,South,165
11,4,True,True,False,True,True,South,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,1,8,17,-1,165,199,South,364
11,3,True,False,False,True,True,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,9,18,-1,364,-1,North,363
11,4,True,True,False,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,8,17,-1,363,-1,North,362
11,5,True,True,False,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,7,16,-1,362,-1,North,361
11,6,True,True,False,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,6,15,-1,361,-1,North,360
11,7,True,True,False,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,7,14,-1,360,-1,North,359
11,8,True,True,False,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,8,15,-1,359,-1,North,358
11,9,True,True,False,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,9,16,-1,358,-1,North,357
11,10,True,True,False,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,10,17,-1,357,-1,North,356
11,11,True,True,False,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,11,18,-1,356,-1,North,355
11,12,False,True,True,True,True,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,12,19,-1,355,-1,East,354
12,12,False,False,True,True,True,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,11,18,-1,354,-1,East,353
13,12,False,True,True,True,True,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,10,17,-1,353,-1,South,352
13,11,True,True,True,False,True,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,9,16,-1,352,-1,South,351
13,10,True,True,True,False,True,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,8,15,-1,351,-1,South,350
13,9,True,True,True,False,True,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,7,14,-1,350,-1,South,349
13,8,True,True,True,False,True,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,6,13,-1,349,-1,South,348
13,7,True,True,True,False,True,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,5,12,-1,348,-1,South,347
13,6,True,True,True,False,True,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,4,13,-1,347,-1,East,346
14,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,3,12,-1,346,-1,East,345
15,6,False,False,True,True,True,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,2,11,-1,345,-1,East,344
16,6,False,False,True,True,True,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,1,10,-1,344,199,East,543
17,6,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,9,-1,543,-1,East,542
18,6,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,8,-1,542,-1,East,541
19,6,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,7,-1,541,-1,East,540
