@relation 'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R26,28'

@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute pacman_direction {North,South,East,West,Stop}
@attribute alive_ghost_1 {True,False}
@attribute alive_ghost_2 {True,False}
@attribute alive_ghost_3 {True,False}
@attribute alive_ghost_4 {True,False}
@attribute ghost_1_position_x numeric
@attribute ghost_1_position_y numeric
@attribute ghost_2_position_x numeric
@attribute ghost_2_position_y numeric
@attribute ghost_3_position_x numeric
@attribute ghost_3_position_y numeric
@attribute ghost_4_position_x numeric
@attribute ghost_4_position_y numeric
@attribute ghost_1_direction {North,South,East,West,Stop}
@attribute ghost_2_direction {North,South,East,West,Stop}
@attribute ghost_3_direction {North,South,East,West,Stop}
@attribute ghost_4_direction {North,South,East,West,Stop}
@attribute ghost_1_distance numeric
@attribute ghost_2_distance numeric
@attribute ghost_3_distance numeric
@attribute ghost_4_distance numeric
@attribute pac_dots_distance numeric
@attribute score numeric
@attribute next_action {North,South,East,West,Stop}

@data
16,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,8,5,4,3,-1,-26,West
15,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,7,4,3,4,-1,-27,West
14,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,6,3,2,5,-1,-28,West
13,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,5,2,3,6,-1,-29,West
12,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,3,4,7,-1,-30,West
11,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,4,5,8,-1,-31,West
10,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,2,5,6,9,-1,-32,West
9,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,6,7,10,-1,-33,West
8,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,7,8,11,-1,-34,North
8,14,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,6,7,10,-1,-35,North
8,15,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,2,5,6,9,-1,-36,North
8,16,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,6,7,10,-1,-37,North
8,17,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,7,8,11,-1,-38,East
9,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,6,7,10,-1,-39,East
10,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,2,5,6,9,-1,-40,East
11,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,4,5,8,-1,-41,East
12,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,3,4,7,-1,-42,East
13,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,5,2,3,6,-1,-43,South
13,16,South,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,1,2,5,-1,-44,South
13,15,South,True,False,True,True,10,15,3,1,14,15,17,15,Stop,Stop,Stop,Stop,3,-1,1,4,-1,155,East
14,15,East,True,False,False,True,10,15,3,1,5,1,17,15,Stop,Stop,Stop,Stop,4,-1,-1,3,-1,354,East
15,15,East,True,False,False,True,10,15,3,1,5,1,17,15,Stop,Stop,Stop,Stop,5,-1,-1,2,-1,353,East
16,15,East,True,False,False,True,10,15,3,1,5,1,17,15,Stop,Stop,Stop,Stop,6,-1,-1,1,-1,352,East
17,15,East,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,7,-1,-1,-1,-1,551,West
16,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,6,-1,-1,-1,-1,550,West
15,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,5,-1,-1,-1,-1,549,West
14,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,4,-1,-1,-1,-1,548,West
13,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,3,-1,-1,-1,-1,547,West
12,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,2,-1,-1,-1,-1,546,West
11,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,-1,545,West
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,East
15,3,East,True,True,True,True,10,15,13,16,15,15,17,15,Stop,North,East,Stop,17,15,12,14,-1,-1,North
15,4,North,True,True,True,True,10,15,13,16,16,15,17,15,Stop,North,East,West,16,14,12,12,-1,-2,North
15,5,North,True,True,True,True,10,15,13,15,15,15,16,15,Stop,South,West,West,15,12,10,10,-1,-3,East
16,5,East,True,True,True,True,11,15,14,15,15,15,15,15,East,East,West,West,15,12,11,11,-1,-4,East
17,5,East,True,True,True,True,11,15,14,16,16,15,15,15,East,North,East,East,16,14,11,11,-1,-5,East
18,5,East,True,True,True,True,12,15,13,16,16,15,16,15,East,West,East,East,16,16,12,11,-1,-6,North
18,6,North,True,True,True,True,13,15,13,15,17,15,17,15,East,South,East,East,14,14,10,10,-1,-7,North
18,7,North,True,True,True,True,14,15,12,15,16,15,17,15,East,West,West,West,12,14,10,10,-1,-8,North
18,8,North,True,True,True,True,15,15,12,15,17,15,16,15,East,West,East,West,10,13,8,9,-1,-9,East
19,8,East,True,True,True,True,16,15,12,15,17,15,16,15,East,West,East,East,10,14,9,9,-1,-10,East
20,8,East,True,True,True,True,15,15,13,15,16,15,17,15,West,East,West,East,12,14,11,10,-1,-11,East
21,8,East,True,True,True,True,15,15,14,15,17,15,17,15,West,East,East,West,13,14,11,12,-1,-12,North
21,9,North,True,True,True,True,15,15,15,15,17,15,16,15,West,East,East,East,12,12,10,10,-1,-13,North
21,10,North,True,True,True,True,14,15,14,15,17,15,17,15,West,West,East,East,12,12,9,9,-1,-14,North
21,11,North,True,True,True,True,13,15,13,15,16,15,17,15,West,West,West,East,12,12,9,8,-1,-15,North
21,12,North,True,True,True,True,14,15,12,15,16,15,17,15,East,West,West,East,10,12,8,7,-1,-16,North
21,13,North,True,True,True,True,15,15,11,15,17,15,17,15,East,West,East,West,8,12,6,7,-1,-17,North
21,14,North,True,True,True,True,15,15,12,15,17,15,16,15,East,East,East,West,7,10,5,7,-1,-18,North
21,15,North,True,True,True,True,15,15,13,15,16,15,15,15,East,East,West,West,6,8,5,7,-1,-19,West
20,15,West,True,True,True,True,16,15,12,15,15,15,14,15,East,West,West,West,4,8,5,6,-1,-20,West
19,15,West,True,True,True,True,15,15,12,15,14,15,14,15,West,West,West,West,4,7,5,6,-1,-21,South
19,14,South,True,True,True,True,14,15,12,15,13,15,13,15,West,West,West,West,6,8,7,8,-1,-22,South
19,13,South,True,True,True,True,14,15,12,15,14,15,12,15,West,West,East,West,7,9,7,9,-1,-23,West
18,13,West,True,True,True,True,14,16,11,15,14,16,12,15,North,West,North,East,7,9,7,7,-1,-24,West
17,13,West,True,True,True,True,14,15,12,15,14,16,13,15,South,East,North,East,5,7,6,6,-1,-25,West
16,13,West,True,True,True,True,15,15,12,15,14,16,13,15,East,East,North,East,3,6,5,4,-1,-26,West
15,13,West,True,True,True,True,16,15,11,15,14,15,14,15,East,West,South,East,3,6,3,2,-1,-27,West
14,13,West,True,True,True,True,17,15,10,15,13,15,15,15,East,West,West,East,5,6,3,3,-1,-28,West
13,13,West,True,True,True,True,17,15,10,15,14,15,15,15,East,West,East,East,6,5,3,4,-1,-29,West
12,13,West,True,True,True,True,16,15,11,15,14,16,15,15,West,East,North,East,6,3,5,6,-1,-30,West
11,13,West,True,True,True,True,15,15,11,15,13,16,16,15,West,East,West,West,6,2,5,6,-1,-31,West
10,13,West,True,True,True,True,14,15,10,15,14,16,15,15,West,West,East,West,6,2,7,7,-1,-32,West
9,13,West,True,True,True,True,14,16,11,15,14,15,15,15,North,East,South,West,8,4,7,8,-1,-33,West
8,13,West,True,True,True,True,14,16,10,15,15,15,15,15,North,West,East,West,9,4,9,9,-1,-34,North
8,14,North,True,True,True,True,14,15,11,15,14,15,15,15,South,East,West,West,7,4,7,7,-1,-35,North
8,15,North,True,True,True,True,13,15,11,15,14,15,14,15,West,East,West,West,5,3,6,6,-1,-36,North
8,16,North,True,True,True,True,14,15,11,15,15,15,14,15,East,East,East,East,7,4,8,8,-1,-37,North
8,17,North,True,True,True,True,15,15,10,15,15,15,15,15,East,West,East,East,9,4,9,9,-1,-38,Stop
8,17,North,True,True,True,True,15,15,10,15,14,15,15,15,East,West,West,West,9,4,8,8,-1,-39,East
9,17,East,True,True,True,True,14,15,11,15,15,15,14,15,West,East,East,North,7,4,8,6,-1,-40,East
10,17,East,True,True,True,True,14,16,11,15,16,15,14,16,North,East,East,North,5,3,8,4,-1,-41,East
11,17,East,True,True,True,True,14,15,11,15,16,15,14,17,South,East,East,West,5,2,7,2,-1,-42,East
12,17,East,True,True,True,True,14,15,10,15,16,15,13,17,South,West,East,East,4,4,6,2,-1,-43,East
13,17,East,True,True,True,True,14,16,10,15,17,15,14,17,North,West,East,South,2,5,6,2,-1,-44,South
13,16,South,True,True,True,True,14,15,11,15,16,15,14,16,South,East,West,North,2,3,4,2,-1,-45,South
13,15,South,True,True,True,True,14,15,11,15,16,15,14,17,Stop,East,West,East,1,2,3,4,-1,-46,East
14,15,East,False,True,True,True,1,1,12,15,16,15,15,17,Stop,East,West,West,-1,2,2,2,-1,153,Stop
14,15,East,False,True,True,True,1,1,11,15,17,15,14,17,Stop,West,East,West,-1,3,3,3,-1,152,North
14,16,North,False,True,True,True,1,1,11,15,16,15,13,17,Stop,West,West,Stop,-1,4,3,1,-1,151,North
14,17,North,False,True,True,False,1,1,12,15,16,15,7,1,Stop,East,West,Stop,-1,4,4,-1,-1,350,West
13,17,West,False,True,True,False,1,1,11,15,15,15,7,1,Stop,West,West,Stop,-1,4,4,-1,-1,349,South
13,16,South,False,True,True,False,1,1,12,15,15,15,7,1,Stop,East,West,Stop,-1,2,3,-1,-1,348,South
13,15,South,False,False,True,False,1,1,3,1,16,15,7,1,Stop,Stop,East,Stop,-1,-1,3,-1,-1,547,East
14,15,East,False,False,True,False,1,1,3,1,17,15,7,1,Stop,Stop,East,Stop,-1,-1,3,-1,-1,546,East
15,15,East,False,False,True,False,1,1,3,1,17,15,7,1,Stop,Stop,East,Stop,-1,-1,2,-1,-1,545,East
16,15,East,False,False,True,False,1,1,3,1,17,15,7,1,Stop,Stop,Stop,Stop,-1,-1,1,-1,-1,544,East
