@relation 'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.Randomize-S7-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities'

@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute pacman_direction {North,South,East,West,Stop}
@attribute alive_ghost_1 {True,False}
@attribute alive_ghost_2 {True,False}
@attribute alive_ghost_3 {True,False}
@attribute alive_ghost_4 {True,False}
@attribute ghost_1_position_x numeric
@attribute ghost_1_position_y numeric
@attribute ghost_2_position_x numeric
@attribute ghost_2_position_y numeric
@attribute ghost_3_position_x numeric
@attribute ghost_3_position_y numeric
@attribute ghost_4_position_x numeric
@attribute ghost_4_position_y numeric
@attribute ghost_1_direction {North,South,East,West,Stop}
@attribute ghost_2_direction {North,South,East,West,Stop}
@attribute ghost_3_direction {North,South,East,West,Stop}
@attribute ghost_4_direction {North,South,East,West,Stop}
@attribute ghost_1_distance numeric
@attribute ghost_2_distance numeric
@attribute ghost_3_distance numeric
@attribute ghost_4_distance numeric
@attribute pac_dots_distance numeric
@attribute score numeric
@attribute next_action {North,South,East,West,Stop}

@data
10,9,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,8,-1,-1,7,3,383,South
21,8,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-17,North
21,11,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,8,-1,-20,West
15,15,West,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,5,2,-1,-1,-1,360,West
8,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,8,6,13,15,1,292,East
3,9,North,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,2,14,17,24,-1,-19,East
26,5,North,True,True,True,True,14,15,12,15,13,16,15,15,East,West,West,West,22,24,24,22,-1,-21,Stop
20,9,West,False,False,True,False,1,1,3,1,19,12,7,1,Stop,Stop,Stop,Stop,-1,-1,4,-1,1,1957,West
8,6,East,False,True,True,True,1,1,11,4,14,3,25,6,Stop,East,East,South,-1,5,9,18,-1,172,East
15,15,East,True,True,False,True,10,15,13,15,5,1,17,15,Stop,Stop,Stop,Stop,5,2,-1,2,-1,164,East
27,5,South,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,West,-1,-1,-1,3,-1,530,South
13,7,North,True,True,False,False,1,7,12,11,5,1,7,1,West,East,Stop,Stop,12,5,-1,-1,-1,465,North
1,18,Stop,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-2,South
6,9,South,True,False,False,False,5,6,3,1,5,1,7,1,Stop,Stop,Stop,Stop,4,-1,-1,-1,12,571,South
8,8,South,True,True,True,True,9,4,11,9,20,12,23,10,East,North,West,South,5,4,16,16,1,390,South
23,5,West,True,True,True,True,14,17,15,18,15,19,14,17,North,North,South,West,21,21,22,22,-1,-34,West
11,3,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,9,18,-1,367,North
6,9,East,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,11,14,21,-1,178,South
9,3,South,False,True,True,True,1,1,11,3,17,6,25,7,Stop,Stop,Stop,Stop,-1,2,11,20,-1,169,East
16,8,East,False,False,True,False,1,1,3,1,23,11,7,1,Stop,Stop,South,Stop,-1,-1,10,-1,1,2358,East
10,8,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,6,6,668,Stop
19,14,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-25,North
13,7,South,False,True,True,True,1,1,14,8,23,12,15,8,Stop,North,North,West,-1,2,15,2,1,1764,South
11,7,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,7,14,-1,363,North
15,8,East,False,False,True,False,1,1,3,1,23,12,7,1,Stop,Stop,North,Stop,-1,-1,12,-1,1,2259,East
10,10,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,9,-1,-1,8,4,384,South
1,9,South,True,True,True,True,6,4,3,8,8,11,16,7,North,West,West,East,10,3,9,17,12,-4,East
19,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,9,9,1,1570,East
15,6,South,True,True,False,False,1,5,10,13,5,1,7,1,West,West,Stop,Stop,15,12,-1,-1,-1,470,South
6,10,East,True,True,True,True,8,3,12,9,20,12,23,11,West,East,East,South,9,7,16,17,1,194,East
3,9,East,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,7,3,7,14,10,-6,East
11,9,North,False,False,True,True,1,1,3,1,20,4,26,4,Stop,Stop,East,East,-1,-1,14,21,-1,360,North
17,5,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-10,East
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,Stop
19,12,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,12,9,8,5,-1,-23,North
6,10,East,True,False,True,True,11,5,3,1,9,11,17,9,North,Stop,East,East,10,-1,4,13,8,185,North
13,10,North,True,True,False,True,5,6,5,12,5,1,13,12,Stop,Stop,Stop,Stop,12,10,-1,2,6,185,North
21,5,West,True,True,True,True,14,17,15,17,16,20,13,17,East,South,East,East,19,18,20,19,-1,-36,North
11,6,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,5,-1,14,14,1,785,South
14,5,West,True,True,False,False,1,6,10,11,5,1,7,1,North,South,Stop,Stop,14,10,-1,-1,-1,468,West
12,5,South,True,True,True,True,3,5,9,14,15,7,11,8,North,East,East,West,9,12,5,4,-1,76,North
11,11,East,True,False,True,True,14,4,3,1,12,11,18,10,East,Stop,Stop,South,10,-1,1,9,4,179,East
13,11,East,True,False,False,True,14,4,3,1,5,1,18,10,East,Stop,Stop,North,8,-1,-1,5,2,377,East
11,11,North,False,False,True,True,1,1,3,1,20,5,26,4,Stop,Stop,North,North,-1,-1,15,21,-1,358,North
13,12,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,10,17,-1,356,East
12,12,East,False,False,True,True,1,1,3,1,19,4,26,4,Stop,Stop,West,East,-1,-1,15,23,-1,356,East
8,11,East,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,8,-1,-1,11,7,387,East
9,9,North,True,True,True,True,8,8,12,8,22,12,17,7,South,West,East,West,2,4,16,9,1,1074,West
12,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,2,-1,-1,-1,-1,557,West
8,9,West,True,True,True,True,9,8,13,8,22,12,16,7,East,East,East,North,2,6,17,9,1,1073,West
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-3,Stop
14,7,East,True,True,True,False,2,5,11,13,15,6,7,1,West,East,South,Stop,14,9,2,-1,-1,272,East
4,6,East,True,True,True,True,4,8,10,5,15,4,24,9,South,East,East,South,2,7,13,22,-1,-17,North
20,6,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,6,-1,543,East
14,3,Stop,True,True,True,True,10,15,11,15,14,16,16,15,Stop,East,East,West,16,15,13,14,-1,-4,Stop
5,9,East,True,True,True,True,5,8,9,4,14,4,25,7,Stop,South,West,West,1,9,14,21,-1,-21,South
9,11,East,True,False,True,True,13,5,3,1,13,11,18,11,West,Stop,East,North,10,-1,4,9,6,181,East
11,5,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,4,-1,15,15,1,884,South
26,5,North,True,True,True,True,14,16,13,16,14,17,13,15,North,North,East,East,23,24,24,22,-1,-25,Stop
14,7,South,True,True,True,True,5,6,5,12,13,6,13,12,Stop,Stop,Stop,Stop,10,14,2,6,6,-7,West
17,10,West,True,True,True,True,3,3,9,12,13,4,11,8,West,East,East,East,21,10,10,8,-1,86,West
14,9,South,True,False,False,False,2,7,3,1,5,1,7,1,South,Stop,Stop,Stop,14,-1,-1,-1,-1,654,South
24,3,East,True,True,True,True,12,15,13,15,14,15,13,16,East,South,South,East,24,23,22,23,-1,-16,East
19,15,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,9,6,5,2,-1,-26,North
24,6,East,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,East,-1,-1,-1,7,-1,534,East
11,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,9,3,10,12,1,489,South
9,6,North,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,5,9,671,North
4,12,Stop,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,14,12,15,21,2,0,Stop
13,11,East,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,6,2,659,East
26,5,North,True,True,True,True,14,16,13,16,15,17,14,15,North,North,East,North,23,24,23,23,-1,-26,Stop
14,10,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,7,14,-1,353,South
1,16,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,11,23,26,33,-1,-4,South
15,7,East,True,True,False,False,1,5,10,13,5,1,7,1,West,West,Stop,Stop,16,11,-1,-1,-1,471,South
11,4,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,8,17,-1,366,North
21,11,North,False,False,True,False,1,1,3,1,22,12,7,1,Stop,Stop,North,Stop,-1,-1,2,-1,1,2850,East
18,9,East,True,False,False,False,14,6,3,1,5,1,7,1,North,Stop,Stop,Stop,7,-1,-1,-1,11,670,South
14,9,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,6,13,-1,352,South
12,19,North,False,False,False,True,1,1,3,1,5,1,9,21,Stop,Stop,Stop,North,-1,-1,-1,6,-1,536,North
1,18,Stop,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,13,25,28,35,-1,-1,Stop
15,8,South,True,True,True,True,4,4,9,13,14,6,12,8,North,North,East,West,15,11,3,4,-1,82,South
19,5,North,False,False,True,True,1,1,3,1,20,6,28,3,Stop,Stop,East,North,-1,-1,2,10,-1,340,North
23,6,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,10,4,2,1663,North
10,10,North,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,8,4,665,East
13,9,North,True,True,False,True,5,6,5,12,5,1,13,12,Stop,Stop,Stop,Stop,11,11,-1,3,5,186,North
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-5,East
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-4,Stop
10,11,East,True,False,True,True,13,4,3,1,13,11,18,11,South,Stop,East,South,10,-1,3,9,5,180,East
11,8,East,False,True,True,True,1,1,14,7,23,12,15,7,Stop,South,North,North,-1,4,16,4,1,1667,East
10,5,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,4,-1,-1,5,9,479,West
14,8,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,5,12,-1,351,South
21,10,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-19,North
1,14,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,9,21,24,31,-1,-6,South
4,8,North,True,True,True,True,5,8,10,5,16,4,24,8,East,South,East,East,1,9,16,21,-1,-19,North
23,5,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,11,5,1,1664,North
7,5,West,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,1,-1,-1,8,12,476,West
9,10,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,7,5,12,14,1,291,East
23,6,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,3,-1,540,East
19,16,North,True,True,True,True,15,18,12,17,15,18,12,19,North,West,South,South,6,8,6,9,-1,-49,North
12,10,Stop,True,True,True,True,5,6,5,12,13,6,13,12,Stop,Stop,Stop,Stop,11,9,5,3,7,-2,South
21,6,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,5,-1,542,East
21,10,North,True,True,True,True,14,16,14,17,15,20,13,16,South,East,West,North,13,14,16,15,-1,-41,North
25,5,West,True,True,True,True,14,16,15,17,15,20,14,15,East,East,North,North,22,22,25,22,-1,-32,West
1,11,Stop,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,11,7,7,18,14,-1,Stop
20,11,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,14,11,10,7,-1,-21,West
7,6,East,False,True,True,True,1,1,10,4,13,3,25,5,Stop,South,South,North,-1,5,9,18,-1,173,East
25,3,West,False,False,False,True,1,1,3,1,5,1,27,4,Stop,Stop,Stop,East,-1,-1,-1,3,-1,522,North
15,5,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,12,-1,-8,East
11,9,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,8,2,11,11,1,488,South
2,8,West,True,False,False,False,1,7,3,1,5,1,7,1,North,Stop,Stop,Stop,2,-1,-1,-1,-1,641,West
11,5,North,False,False,True,True,1,1,3,1,18,4,27,3,Stop,Stop,North,North,-1,-1,8,17,-1,364,North
27,6,East,False,False,False,True,1,1,3,1,5,1,27,2,Stop,Stop,Stop,North,-1,-1,-1,3,-1,531,South
2,9,East,True,True,True,True,6,5,6,9,8,11,14,6,Stop,Stop,Stop,Stop,8,4,8,15,11,-5,East
3,7,South,True,False,True,True,8,3,3,1,8,11,16,8,South,Stop,West,West,9,-1,9,13,8,192,East
11,6,North,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,6,15,-1,364,North
6,11,North,True,False,True,True,6,5,3,1,8,11,14,6,Stop,Stop,Stop,Stop,6,-1,2,13,9,189,East
7,9,West,True,True,True,True,9,8,14,8,23,12,16,8,East,East,East,North,3,8,19,10,1,1172,South
15,6,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,2,11,-1,348,East
11,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,-1,556,West
13,8,North,True,True,False,True,5,6,5,12,5,1,13,12,Stop,Stop,Stop,Stop,10,12,-1,4,6,187,North
19,17,North,True,True,True,True,15,17,12,17,15,17,12,18,South,West,South,South,4,7,4,8,-1,-50,West
16,17,West,False,True,False,True,1,1,13,16,5,1,12,20,Stop,South,Stop,West,-1,4,-1,8,-1,347,West
18,7,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-13,North
14,11,East,True,False,False,False,2,9,3,1,5,1,7,1,West,Stop,Stop,Stop,14,-1,-1,-1,-1,656,South
13,10,North,True,True,False,False,3,8,12,11,5,1,7,1,East,South,Stop,Stop,12,2,-1,-1,-1,462,West
14,7,South,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,4,11,-1,350,South
4,8,West,True,False,False,False,1,7,3,1,5,1,7,1,North,Stop,Stop,Stop,4,-1,-1,-1,-1,643,West
10,7,South,True,False,False,True,6,5,3,1,5,1,14,6,Stop,Stop,Stop,Stop,6,-1,-1,5,1,381,South
1,13,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,8,20,23,30,-1,-7,South
12,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,16,16,1,1277,East
17,9,East,True,False,False,True,14,5,3,1,5,1,18,8,East,Stop,Stop,Stop,7,-1,-1,1,10,471,East
20,3,East,True,True,True,True,10,15,14,15,14,17,14,16,West,East,North,West,22,18,20,20,-1,-12,East
19,9,West,False,False,True,False,1,1,3,1,19,12,7,1,Stop,Stop,Stop,Stop,-1,-1,3,-1,1,2056,North
18,10,North,True,True,True,True,3,3,8,12,12,4,10,8,West,East,South,East,22,12,12,9,-1,87,West
14,8,East,True,True,True,True,5,6,5,12,13,6,13,12,Stop,Stop,Stop,Stop,11,13,3,5,5,-6,South
14,12,East,False,False,True,True,1,1,3,1,17,6,25,7,Stop,Stop,Stop,Stop,-1,-1,9,16,-1,355,South
27,2,South,False,False,False,True,1,1,3,1,5,1,26,3,Stop,Stop,Stop,West,-1,-1,-1,2,-1,517,Stop
14,16,North,False,False,False,True,1,1,3,1,5,1,9,21,Stop,Stop,Stop,South,-1,-1,-1,9,-1,541,North
14,17,North,False,False,False,True,1,1,3,1,5,1,9,20,Stop,Stop,Stop,North,-1,-1,-1,9,-1,540,West
11,5,East,False,True,True,True,1,1,11,3,17,3,25,4,Stop,East,East,South,-1,2,8,16,-1,168,South
5,8,North,True,False,True,True,9,4,3,1,8,11,15,7,North,Stop,West,East,8,-1,6,12,7,189,North
11,10,West,True,True,False,False,2,9,13,11,5,1,7,1,North,East,Stop,Stop,10,3,-1,-1,-1,460,North
4,9,East,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,1,13,16,23,-1,-20,East
14,10,South,False,False,False,True,1,1,3,1,5,1,14,6,Stop,Stop,Stop,Stop,-1,-1,-1,4,-1,757,South
8,6,South,True,True,True,True,8,3,11,8,20,11,23,8,West,South,South,West,3,5,17,16,1,488,South
18,17,West,True,True,True,True,16,17,12,17,16,17,12,18,East,West,East,North,2,6,2,8,-1,-51,West
19,15,North,True,True,True,True,15,18,13,17,15,18,12,19,North,North,South,North,7,8,7,11,-1,-48,North
16,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,12,12,1,1273,East
26,6,East,False,False,False,True,1,1,3,1,5,1,28,2,Stop,Stop,Stop,West,-1,-1,-1,5,-1,532,East
22,3,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,12,6,1,1667,East
25,6,East,False,False,False,True,1,1,3,1,5,1,25,7,Stop,Stop,Stop,Stop,-1,-1,-1,1,-1,538,North
26,4,East,False,False,False,True,1,1,3,1,5,1,27,3,Stop,Stop,Stop,West,-1,-1,-1,1,-1,520,East
16,10,West,True,True,True,True,3,4,9,11,13,5,11,8,North,South,North,North,19,8,8,6,-1,85,West
19,8,East,False,False,True,False,1,1,3,1,23,12,7,1,Stop,Stop,North,Stop,-1,-1,8,-1,1,2455,East
1,12,South,True,True,True,True,5,9,11,3,17,6,25,7,Stop,Stop,Stop,Stop,7,19,22,29,-1,-8,South
14,16,South,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,5,2,1,4,-1,-34,South
14,10,South,True,False,False,False,2,8,3,1,5,1,7,1,South,Stop,Stop,Stop,14,-1,-1,-1,-1,655,South
1,7,South,True,False,False,False,3,7,3,1,5,1,7,1,East,Stop,Stop,Stop,2,-1,-1,-1,-1,639,South
1,11,Stop,True,True,True,True,6,4,5,8,9,11,14,7,South,West,East,East,12,7,8,18,14,-2,South
1,11,Stop,True,True,True,True,6,5,6,8,8,11,14,6,Stop,South,Stop,North,11,8,7,17,14,-1,Stop
4,10,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,12,10,17,19,1,-4,East
14,8,South,True,False,False,False,3,7,3,1,5,1,7,1,East,Stop,Stop,Stop,12,-1,-1,-1,-1,653,West
