@relation 'Pacman-data-training-weka.filters.unsupervised.attribute.Remove-R26,28-weka.filters.unsupervised.instance.Randomize-S7-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.instance.RemoveDuplicates-do-not-check-capabilities-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Reorder-Rfirst-last-weka.filters.unsupervised.attribute.RemoveUseless-M99.0'

@attribute pacman_position_x numeric
@attribute pacman_position_y numeric
@attribute pacman_direction {North,South,East,West,Stop}
@attribute alive_ghost_1 {True,False}
@attribute alive_ghost_2 {True,False}
@attribute alive_ghost_3 {True,False}
@attribute alive_ghost_4 {True,False}
@attribute ghost_1_position_x numeric
@attribute ghost_1_position_y numeric
@attribute ghost_2_position_x numeric
@attribute ghost_2_position_y numeric
@attribute ghost_3_position_x numeric
@attribute ghost_3_position_y numeric
@attribute ghost_4_position_x numeric
@attribute ghost_4_position_y numeric
@attribute ghost_1_direction {North,South,East,West,Stop}
@attribute ghost_2_direction {North,South,East,West,Stop}
@attribute ghost_3_direction {North,South,East,West,Stop}
@attribute ghost_4_direction {North,South,East,West,Stop}
@attribute ghost_1_distance numeric
@attribute ghost_2_distance numeric
@attribute ghost_3_distance numeric
@attribute ghost_4_distance numeric
@attribute pac_dots_distance numeric
@attribute score numeric
@attribute next_action {North,South,East,West,Stop}

@data
0.653846,0.277778,South,True,False,False,False,0.866667,0.294118,0.076923,0,0,0,0,0,South,Stop,Stop,Stop,0.222222,0,0,0,0.588235,0.247846,West
0.461538,0.388889,North,True,True,False,False,0.066667,0.411765,0.769231,0.647059,0,0,0,0,North,North,Stop,Stop,0.481481,0.192308,0,0,0,0.17718,North
0,0.555556,South,True,True,True,True,0.266667,0.411765,0.538462,0.235294,0.611111,0.157895,0.761905,0.380952,South,West,West,East,0.333333,0.615385,0.8,0.75,0,0.014822,South
1,0.055556,North,False,False,False,True,0,0,0.076923,0,0,0,0.904762,0.142857,Stop,Stop,Stop,East,0,0,0,0.083333,0,0.198208,West
0.461538,0.555556,East,False,False,True,True,0,0,0.076923,0,0.777778,0.157895,0.952381,0.142857,Stop,Stop,West,South,0,0,0.5,0.666667,0,0.139952,South
0.923077,0.055556,East,True,True,True,True,0.8,0.823529,0.846154,0.823529,0.5,0.736842,0.333333,0.714286,East,South,South,South,0.925926,0.961538,0.8,0.666667,0,0.01172,East
0.884615,0.222222,East,False,False,False,True,0,0,0.076923,0,0,0,0.857143,0.285714,Stop,Stop,Stop,Stop,0,0,0,0.083333,0,0.203378,East
0.153846,0.277778,East,True,False,True,True,0.533333,0.176471,0.076923,0,0.222222,0.526316,0.380952,0.333333,North,Stop,East,South,0.296296,0,0.3,0.305556,0.411765,0.083075,North
0.192308,0.222222,South,False,True,True,True,0,0,0.615385,0.176471,0.444444,0.157895,0.857143,0.238095,Stop,South,North,South,0,0.269231,0.333333,0.583333,0,0.077559,East
0.461538,0.277778,East,True,True,True,False,0.066667,0.235294,0.692308,0.705882,0.555556,0.263158,0,0,West,East,South,Stop,0.518519,0.346154,0.133333,0,0,0.111686,East
0.961538,0.166667,North,True,True,True,True,0.866667,0.882353,0.846154,0.823529,0.444444,0.842105,0.333333,0.666667,North,East,West,West,0.888889,0.923077,0.866667,0.666667,0,0.009307,Stop
0.5,0.388889,South,True,False,False,True,0.8,0.176471,0.076923,0,0,0,0.52381,0.428571,West,Stop,Stop,South,0.259259,0,0,0.166667,0.470588,0.180972,East
0.346154,0.166667,East,False,True,True,True,0,0,0.692308,0.117647,0.611111,0.105263,0.857143,0.190476,Stop,East,East,South,0,0.153846,0.3,0.472222,0,0.075836,East
0.269231,0.5,East,True,False,True,True,0.866667,0.235294,0.076923,0,0.388889,0.526316,0.52381,0.428571,East,Stop,East,North,0.481481,0,0.166667,0.305556,0.470588,0.080317,East
0.538462,0.055556,East,True,True,True,True,0.6,0.823529,0.846154,0.823529,0.5,0.736842,0.47619,0.666667,Stop,Stop,Stop,Stop,0.666667,0.576923,0.466667,0.416667,0,0.015512,North
0.115385,0.5,South,True,True,True,True,0.6,0.117647,0.692308,0.411765,0.777778,0.578947,0.761905,0.380952,East,West,North,East,0.555556,0.423077,0.566667,0.611111,0.117647,0.016546,South
0.230769,0.444444,East,True,True,True,True,0.533333,0.117647,0.692308,0.352941,0.777778,0.578947,0.714286,0.380952,Stop,Stop,Stop,Stop,0.37037,0.307692,0.5,0.472222,0.117647,0.11858,East
0,0.277778,South,True,True,True,True,0.266667,0.470588,0.692308,0.117647,0.666667,0.263158,0.857143,0.285714,Stop,Stop,Stop,Stop,0.259259,0.576923,0.6,0.694444,0,0.013099,South
0.692308,0.055556,East,True,True,True,True,0.6,0.823529,0.846154,0.823529,0.5,0.789474,0.333333,0.666667,West,East,East,North,0.814815,0.730769,0.633333,0.527778,0,0.013788,East
0.192308,0.444444,North,True,False,True,True,0.333333,0.235294,0.076923,0,0.166667,0.526316,0.333333,0.238095,Stop,Stop,Stop,Stop,0.222222,0,0.133333,0.361111,0.529412,0.083075,North
0.269231,0.444444,East,True,True,True,True,0.466667,0.176471,0.769231,0.411765,0.888889,0.578947,0.761905,0.47619,North,South,East,North,0.259259,0.269231,0.533333,0.472222,0.117647,0.118235,South
0.038462,0.388889,East,True,True,True,True,0.4,0.176471,0.076923,0.411765,0.222222,0.526316,0.428571,0.285714,East,West,East,East,0.407407,0.115385,0.333333,0.472222,0.705882,0.015857,East
0.961538,0.166667,North,True,True,True,True,0.866667,0.823529,0.769231,0.823529,0.5,0.842105,0.333333,0.666667,East,West,North,West,0.851852,0.961538,0.833333,0.638889,0,0.009652,Stop
0.5,0.055556,Stop,True,True,True,True,0.6,0.823529,0.846154,0.823529,0.5,0.736842,0.47619,0.666667,Stop,Stop,Stop,Stop,0.62963,0.538462,0.433333,0.444444,0,0.017235,Stop
0.538462,0.388889,South,True,True,True,True,0.2,0.117647,0.538462,0.705882,0.444444,0.263158,0.190476,0.333333,South,North,North,East,0.666667,0.423077,0.2,0.138889,0,0.046191,South
0.384615,0.166667,North,False,False,True,True,0,0,0.076923,0,0.666667,0.263158,0.857143,0.285714,Stop,Stop,Stop,Stop,0,0,0.266667,0.472222,0,0.143399,North
0.384615,1,West,False,False,False,True,0,0,0.076923,0,0,0,0.095238,0.952381,Stop,Stop,Stop,South,0,0,0,0.083333,0,0.201655,West
0.269231,0.277778,East,True,True,True,True,0.466667,0.470588,0.923077,0.411765,0.833333,0.578947,0.47619,0.285714,North,West,West,West,0.111111,0.307692,0.6,0.277778,0.176471,0.354361,East
0.192308,0.277778,South,False,True,True,True,0,0,0.692308,0.117647,0.666667,0.263158,0.857143,0.285714,Stop,Stop,Stop,Stop,0,0.384615,0.433333,0.555556,0,0.078249,South
0.230769,0.222222,East,False,True,True,True,0,0,0.692308,0.117647,0.666667,0.263158,0.857143,0.285714,Stop,Stop,Stop,Stop,0,0.307692,0.366667,0.555556,0,0.077559,East
0.846154,0.222222,East,False,False,False,True,0,0,0.076923,0,0,0,1,0.095238,Stop,Stop,Stop,West,0,0,0,0.222222,0,0.201999,East
1,0.055556,North,False,False,False,True,0,0,0.076923,0,0,0,0.904762,0.095238,Stop,Stop,Stop,North,0,0,0,0.083333,0,0.195105,North
0.769231,0.444444,North,False,False,True,False,0,0,0.076923,0,0.944444,0.526316,0,0,Stop,Stop,West,Stop,0,0,0.1,0,0.117647,0.965874,North
0.615385,0.055556,East,True,True,True,True,0.666667,0.823529,0.769231,0.823529,0.5,0.789474,0.380952,0.666667,East,East,East,West,0.703704,0.692308,0.566667,0.416667,0,0.014478,East
0.423077,0.444444,Stop,True,True,True,True,0.266667,0.176471,0.307692,0.588235,0.444444,0.263158,0.285714,0.47619,South,South,North,South,0.518519,0.307692,0.2,0.083333,0.470588,0.016891,Stop
0.461538,0.277778,West,True,True,True,True,0.2,0.176471,0.461538,0.705882,0.555556,0.263158,0.142857,0.333333,North,West,East,East,0.481481,0.461538,0.133333,0.111111,0,0.044812,West
0.115385,0.555556,Stop,True,True,True,True,0.6,0.117647,0.769231,0.411765,0.777778,0.526316,0.761905,0.380952,East,North,South,East,0.592593,0.5,0.566667,0.638889,0.176471,0.016891,South
0,0.666667,South,True,True,True,True,0.266667,0.470588,0.615385,0.235294,0.666667,0.210526,0.761905,0.333333,West,North,South,North,0.37037,0.730769,0.866667,0.777778,0,0.015512,South
0.192308,0.222222,North,True,True,True,True,0.4,0.352941,0.923077,0.411765,0.888889,0.578947,0.571429,0.238095,East,East,North,North,0.111111,0.423077,0.733333,0.416667,0.117647,0.286453,North
0.653846,0.222222,North,True,True,True,True,0.6,0.823529,0.846154,0.823529,0.5,0.736842,0.47619,0.666667,Stop,Stop,Stop,Stop,0.666667,0.576923,0.466667,0.305556,0,0.013444,North
0.5,0.777778,South,False,False,False,True,0,0,0.076923,0,0,0,0.095238,0.904762,Stop,Stop,Stop,East,0,0,0,0.25,0,0.205102,South
0.5,0.722222,South,False,False,False,True,0,0,0.076923,0,0,0,0.142857,0.904762,Stop,Stop,Stop,West,0,0,0,0.305556,0,0.204757,Stop
