@RELATION Pacman-data-training

@ATTRIBUTE pacman_position_x NUMERIC
@ATTRIBUTE pacman_position_y NUMERIC
@ATTRIBUTE pacman_direction {North,South,East,West,Stop}
@ATTRIBUTE alive_ghost_1 {True,False}
@ATTRIBUTE alive_ghost_2 {True,False}
@ATTRIBUTE alive_ghost_3 {True,False}
@ATTRIBUTE alive_ghost_4 {True,False}
@ATTRIBUTE ghost_1_position_x NUMERIC
@ATTRIBUTE ghost_1_position_y NUMERIC
@ATTRIBUTE ghost_2_position_x NUMERIC
@ATTRIBUTE ghost_2_position_y NUMERIC
@ATTRIBUTE ghost_3_position_x NUMERIC
@ATTRIBUTE ghost_3_position_y NUMERIC
@ATTRIBUTE ghost_4_position_x NUMERIC
@ATTRIBUTE ghost_4_position_y NUMERIC
@ATTRIBUTE ghost_1_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_2_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_3_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_4_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_1_distance NUMERIC
@ATTRIBUTE ghost_2_distance NUMERIC
@ATTRIBUTE ghost_3_distance NUMERIC
@ATTRIBUTE ghost_4_distance NUMERIC
@ATTRIBUTE pac_dots_distance NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score_change NUMERIC

@ATTRIBUTE next_action {North,South,East,West,Stop}
@ATTRIBUTE next_score NUMERIC

@DATA
17,11,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,3,7,1,1964,-1,East,1963
18,11,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,2,6,1,1963,99,North,2062
18,12,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,1,7,1,2062,199,East,2261
19,12,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,6,1,2261,-1,South,2260
19,11,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,5,1,2260,99,East,2359
20,11,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,4,1,2359,99,South,2458
20,10,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,3,1,2458,99,East,2557
21,10,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,2,1,2557,-1,South,2556
21,9,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,1,1,2556,199,East,2755
4,12,Stop,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,14,12,15,21,2,0,-1,East,-1
5,12,East,True,True,True,True,8,3,10,7,20,12,22,9,West,West,East,South,12,10,15,21,1,-1,99,South,98
5,11,South,True,True,True,True,7,3,11,7,20,12,22,8,West,East,East,West,10,10,16,19,1,98,99,South,197
5,10,South,True,True,True,True,7,3,12,7,19,12,21,8,West,East,West,North,9,10,16,17,1,197,-1,South,196
5,9,South,True,True,True,True,8,3,12,7,19,12,21,9,East,East,West,West,9,9,17,15,1,196,99,South,295
5,8,South,True,True,True,True,9,3,13,7,18,12,20,9,East,East,West,North,9,9,17,17,1,295,99,South,394
5,7,South,True,True,True,True,10,3,13,6,17,12,20,10,East,South,West,North,9,9,17,18,1,394,99,East,493
6,7,East,True,True,True,True,10,3,13,5,17,11,20,10,East,South,South,East,8,9,15,18,1,493,-1,South,492
6,6,South,True,True,True,True,11,3,13,5,16,11,21,10,East,South,West,West,8,8,15,18,1,492,99,East,591
7,6,East,True,True,True,True,11,3,13,5,16,11,20,10,East,South,West,North,7,7,14,18,1,591,99,East,690
8,6,East,True,True,True,True,11,4,13,4,15,11,20,11,North,South,West,North,5,7,12,17,1,690,99,East,789
9,6,East,True,True,True,True,11,4,13,3,15,12,20,11,North,South,North,North,4,7,12,17,1,789,-1,South,788
9,5,South,True,True,True,True,11,3,13,3,16,12,20,12,South,South,East,North,4,6,14,18,1,788,-1,South,787
9,4,South,True,True,True,True,12,3,13,3,15,12,20,12,East,South,West,West,4,5,14,18,1,787,99,East,886
10,4,East,True,True,True,True,12,4,13,3,16,12,19,12,North,South,East,South,2,4,14,16,1,886,99,East,985
11,4,East,True,True,True,True,13,4,13,4,16,11,19,11,East,North,South,West,2,2,12,14,1,985,99,East,1084
12,4,East,False,True,True,True,1,1,13,5,16,11,18,11,Stop,North,South,North,-1,2,11,14,1,1284,99,North,1383
12,5,North,False,False,True,True,1,1,3,1,17,11,18,12,Stop,Stop,East,West,-1,-1,11,12,1,1583,-1,North,1582
12,6,North,False,False,True,True,1,1,3,1,17,12,17,12,Stop,Stop,North,West,-1,-1,11,10,1,1582,99,North,1681
12,7,North,False,False,True,True,1,1,3,1,17,11,16,12,Stop,Stop,South,East,-1,-1,9,10,1,1681,-1,East,1680
13,7,East,False,False,True,True,1,1,3,1,18,11,17,12,Stop,Stop,East,East,-1,-1,9,9,2,1680,-1,East,1679
14,7,East,False,False,True,True,1,1,3,1,19,11,17,12,Stop,Stop,East,South,-1,-1,9,7,1,1679,-1,North,1678
14,8,North,False,False,True,True,1,1,3,1,18,11,17,11,Stop,Stop,West,South,-1,-1,7,5,1,1678,-1,North,1677
14,9,North,False,False,True,True,1,1,3,1,17,11,17,10,Stop,Stop,West,West,-1,-1,5,3,2,1677,-1,East,1676
15,9,East,False,False,True,True,1,1,3,1,17,10,16,10,Stop,Stop,South,South,-1,-1,3,1,1,1676,99,North,1775
15,10,North,False,False,True,True,1,1,3,1,18,10,16,9,Stop,Stop,East,North,-1,-1,3,1,1,1775,-1,South,1774
15,9,South,False,False,True,True,1,1,3,1,17,10,16,10,Stop,Stop,West,South,-1,-1,3,1,1,1774,-1,North,1773
15,10,North,False,False,True,True,1,1,3,1,17,10,16,9,Stop,Stop,West,Stop,-1,-1,2,1,1,1773,199,South,1972
15,9,South,False,False,True,False,1,1,3,1,17,10,7,1,Stop,Stop,West,Stop,-1,-1,3,-1,1,1972,-1,East,1971
16,9,East,False,False,True,False,1,1,3,1,17,10,7,1,Stop,Stop,West,Stop,-1,-1,2,-1,1,1971,99,North,2070
16,10,North,False,False,True,False,1,1,3,1,17,9,7,1,Stop,Stop,South,Stop,-1,-1,2,-1,1,2070,-1,South,2069
16,9,South,False,False,True,False,1,1,3,1,17,9,7,1,Stop,Stop,Stop,Stop,-1,-1,1,-1,1,2069,299,East,2368
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,-1,East,-1
15,3,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,14,-1,-1,-1,North,-2
15,4,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,13,-1,-2,-1,North,-3
15,5,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,12,-1,-3,-1,East,-4
16,5,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,11,-1,-4,-1,East,-5
17,5,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-5,-1,East,-6
18,5,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-6,-1,North,-7
18,6,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-7,-1,North,-8
18,7,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-8,-1,North,-9
18,8,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,8,-1,-9,-1,East,-10
19,8,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-10,-1,East,-11
20,8,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-11,-1,East,-12
21,8,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-12,-1,North,-13
21,9,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-13,-1,North,-14
21,10,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-14,-1,North,-15
21,11,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,8,-1,-15,-1,North,-16
21,12,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,14,11,10,7,-1,-16,-1,North,-17
21,13,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,13,10,9,6,-1,-17,-1,North,-18
21,14,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,12,9,8,5,-1,-18,-1,North,-19
21,15,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,11,8,7,4,-1,-19,-1,West,-20
20,15,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-20,-1,West,-21
19,15,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,9,6,5,2,-1,-21,-1,South,-22
19,14,South,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-22,-1,South,-23
19,13,South,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,11,8,7,4,-1,-23,-1,West,-24
18,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-24,-1,West,-25
17,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,9,6,5,2,-1,-25,-1,West,-26
16,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,8,5,4,3,-1,-26,-1,West,-27
15,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,7,4,3,4,-1,-27,-1,West,-28
14,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,6,3,2,5,-1,-28,-1,West,-29
13,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,5,2,3,6,-1,-29,-1,West,-30
12,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,3,4,7,-1,-30,-1,West,-31
11,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,4,5,8,-1,-31,-1,West,-32
10,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,2,5,6,9,-1,-32,-1,West,-33
9,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,6,7,10,-1,-33,-1,West,-34
8,13,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,7,8,11,-1,-34,-1,North,-35
8,14,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,6,7,10,-1,-35,-1,North,-36
8,15,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,2,5,6,9,-1,-36,-1,North,-37
8,16,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,6,7,10,-1,-37,-1,North,-38
8,17,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,7,8,11,-1,-38,-1,East,-39
9,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,6,7,10,-1,-39,-1,East,-40
10,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,2,5,6,9,-1,-40,-1,East,-41
11,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,3,4,5,8,-1,-41,-1,East,-42
12,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,3,4,7,-1,-42,-1,East,-43
13,17,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,5,2,3,6,-1,-43,-1,South,-44
13,16,South,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,4,1,2,5,-1,-44,199,South,155
13,15,South,True,False,True,True,10,15,3,1,14,15,17,15,Stop,Stop,Stop,Stop,3,-1,1,4,-1,155,199,East,354
14,15,East,True,False,False,True,10,15,3,1,5,1,17,15,Stop,Stop,Stop,Stop,4,-1,-1,3,-1,354,-1,East,353
15,15,East,True,False,False,True,10,15,3,1,5,1,17,15,Stop,Stop,Stop,Stop,5,-1,-1,2,-1,353,-1,East,352
16,15,East,True,False,False,True,10,15,3,1,5,1,17,15,Stop,Stop,Stop,Stop,6,-1,-1,1,-1,352,199,East,551
17,15,East,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,7,-1,-1,-1,-1,551,-1,West,550
16,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,6,-1,-1,-1,-1,550,-1,West,549
15,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,5,-1,-1,-1,-1,549,-1,West,548
14,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,4,-1,-1,-1,-1,548,-1,West,547
13,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,3,-1,-1,-1,-1,547,-1,West,546
12,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,2,-1,-1,-1,-1,546,-1,West,545
11,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,-1,545,199,West,744
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,-1,East,-1
15,3,East,True,True,True,True,10,15,13,16,15,15,17,15,Stop,North,East,Stop,17,15,12,14,-1,-1,-1,North,-2
15,4,North,True,True,True,True,10,15,13,16,16,15,17,15,Stop,North,East,West,16,14,12,12,-1,-2,-1,North,-3
15,5,North,True,True,True,True,10,15,13,15,15,15,16,15,Stop,South,West,West,15,12,10,10,-1,-3,-1,East,-4
16,5,East,True,True,True,True,11,15,14,15,15,15,15,15,East,East,West,West,15,12,11,11,-1,-4,-1,East,-5
17,5,East,True,True,True,True,11,15,14,16,16,15,15,15,East,North,East,East,16,14,11,11,-1,-5,-1,East,-6
18,5,East,True,True,True,True,12,15,13,16,16,15,16,15,East,West,East,East,16,16,12,11,-1,-6,-1,North,-7
18,6,North,True,True,True,True,13,15,13,15,17,15,17,15,East,South,East,East,14,14,10,10,-1,-7,-1,North,-8
18,7,North,True,True,True,True,14,15,12,15,16,15,17,15,East,West,West,West,12,14,10,10,-1,-8,-1,North,-9
18,8,North,True,True,True,True,15,15,12,15,17,15,16,15,East,West,East,West,10,13,8,9,-1,-9,-1,East,-10
19,8,East,True,True,True,True,16,15,12,15,17,15,16,15,East,West,East,East,10,14,9,9,-1,-10,-1,East,-11
20,8,East,True,True,True,True,15,15,13,15,16,15,17,15,West,East,West,East,12,14,11,10,-1,-11,-1,East,-12
21,8,East,True,True,True,True,15,15,14,15,17,15,17,15,West,East,East,West,13,14,11,12,-1,-12,-1,North,-13
21,9,North,True,True,True,True,15,15,15,15,17,15,16,15,West,East,East,East,12,12,10,10,-1,-13,-1,North,-14
21,10,North,True,True,True,True,14,15,14,15,17,15,17,15,West,West,East,East,12,12,9,9,-1,-14,-1,North,-15
21,11,North,True,True,True,True,13,15,13,15,16,15,17,15,West,West,West,East,12,12,9,8,-1,-15,-1,North,-16
21,12,North,True,True,True,True,14,15,12,15,16,15,17,15,East,West,West,East,10,12,8,7,-1,-16,-1,North,-17
21,13,North,True,True,True,True,15,15,11,15,17,15,17,15,East,West,East,West,8,12,6,7,-1,-17,-1,North,-18
21,14,North,True,True,True,True,15,15,12,15,17,15,16,15,East,East,East,West,7,10,5,7,-1,-18,-1,North,-19
21,15,North,True,True,True,True,15,15,13,15,16,15,15,15,East,East,West,West,6,8,5,7,-1,-19,-1,West,-20
20,15,West,True,True,True,True,16,15,12,15,15,15,14,15,East,West,West,West,4,8,5,6,-1,-20,-1,West,-21
19,15,West,True,True,True,True,15,15,12,15,14,15,14,15,West,West,West,West,4,7,5,6,-1,-21,-1,South,-22
19,14,South,True,True,True,True,14,15,12,15,13,15,13,15,West,West,West,West,6,8,7,8,-1,-22,-1,South,-23
19,13,South,True,True,True,True,14,15,12,15,14,15,12,15,West,West,East,West,7,9,7,9,-1,-23,-1,West,-24
18,13,West,True,True,True,True,14,16,11,15,14,16,12,15,North,West,North,East,7,9,7,7,-1,-24,-1,West,-25
17,13,West,True,True,True,True,14,15,12,15,14,16,13,15,South,East,North,East,5,7,6,6,-1,-25,-1,West,-26
16,13,West,True,True,True,True,15,15,12,15,14,16,13,15,East,East,North,East,3,6,5,4,-1,-26,-1,West,-27
15,13,West,True,True,True,True,16,15,11,15,14,15,14,15,East,West,South,East,3,6,3,2,-1,-27,-1,West,-28
14,13,West,True,True,True,True,17,15,10,15,13,15,15,15,East,West,West,East,5,6,3,3,-1,-28,-1,West,-29
13,13,West,True,True,True,True,17,15,10,15,14,15,15,15,East,West,East,East,6,5,3,4,-1,-29,-1,West,-30
12,13,West,True,True,True,True,16,15,11,15,14,16,15,15,West,East,North,East,6,3,5,6,-1,-30,-1,West,-31
11,13,West,True,True,True,True,15,15,11,15,13,16,16,15,West,East,West,West,6,2,5,6,-1,-31,-1,West,-32
10,13,West,True,True,True,True,14,15,10,15,14,16,15,15,West,West,East,West,6,2,7,7,-1,-32,-1,West,-33
9,13,West,True,True,True,True,14,16,11,15,14,15,15,15,North,East,South,West,8,4,7,8,-1,-33,-1,West,-34
8,13,West,True,True,True,True,14,16,10,15,15,15,15,15,North,West,East,West,9,4,9,9,-1,-34,-1,North,-35
8,14,North,True,True,True,True,14,15,11,15,14,15,15,15,South,East,West,West,7,4,7,7,-1,-35,-1,North,-36
8,15,North,True,True,True,True,13,15,11,15,14,15,14,15,West,East,West,West,5,3,6,6,-1,-36,-1,North,-37
8,16,North,True,True,True,True,14,15,11,15,15,15,14,15,East,East,East,East,7,4,8,8,-1,-37,-1,North,-38
8,17,North,True,True,True,True,15,15,10,15,15,15,15,15,East,West,East,East,9,4,9,9,-1,-38,-1,Stop,-39
8,17,North,True,True,True,True,15,15,10,15,14,15,15,15,East,West,West,West,9,4,8,8,-1,-39,-1,East,-40
9,17,East,True,True,True,True,14,15,11,15,15,15,14,15,West,East,East,North,7,4,8,6,-1,-40,-1,East,-41
10,17,East,True,True,True,True,14,16,11,15,16,15,14,16,North,East,East,North,5,3,8,4,-1,-41,-1,East,-42
11,17,East,True,True,True,True,14,15,11,15,16,15,14,17,South,East,East,West,5,2,7,2,-1,-42,-1,East,-43
12,17,East,True,True,True,True,14,15,10,15,16,15,13,17,South,West,East,East,4,4,6,2,-1,-43,-1,East,-44
13,17,East,True,True,True,True,14,16,10,15,17,15,14,17,North,West,East,South,2,5,6,2,-1,-44,-1,South,-45
13,16,South,True,True,True,True,14,15,11,15,16,15,14,16,South,East,West,North,2,3,4,2,-1,-45,-1,South,-46
13,15,South,True,True,True,True,14,15,11,15,16,15,14,17,Stop,East,West,East,1,2,3,4,-1,-46,199,East,153
14,15,East,False,True,True,True,1,1,12,15,16,15,15,17,Stop,East,West,West,-1,2,2,2,-1,153,-1,Stop,152
14,15,East,False,True,True,True,1,1,11,15,17,15,14,17,Stop,West,East,West,-1,3,3,3,-1,152,-1,North,151
14,16,North,False,True,True,True,1,1,11,15,16,15,13,17,Stop,West,West,Stop,-1,4,3,1,-1,151,199,North,350
14,17,North,False,True,True,False,1,1,12,15,16,15,7,1,Stop,East,West,Stop,-1,4,4,-1,-1,350,-1,West,349
13,17,West,False,True,True,False,1,1,11,15,15,15,7,1,Stop,West,West,Stop,-1,4,4,-1,-1,349,-1,South,348
13,16,South,False,True,True,False,1,1,12,15,15,15,7,1,Stop,East,West,Stop,-1,2,3,-1,-1,348,-1,South,347
13,15,South,False,False,True,False,1,1,3,1,16,15,7,1,Stop,Stop,East,Stop,-1,-1,3,-1,-1,547,-1,East,546
14,15,East,False,False,True,False,1,1,3,1,17,15,7,1,Stop,Stop,East,Stop,-1,-1,3,-1,-1,546,-1,East,545
15,15,East,False,False,True,False,1,1,3,1,17,15,7,1,Stop,Stop,East,Stop,-1,-1,2,-1,-1,545,-1,East,544
16,15,East,False,False,True,False,1,1,3,1,17,15,7,1,Stop,Stop,Stop,Stop,-1,-1,1,-1,-1,544,199,East,743
