@RELATION Pacman-data-training

@ATTRIBUTE pacman_position_x NUMERIC
@ATTRIBUTE pacman_position_y NUMERIC
@ATTRIBUTE pacman_direction {North,South,East,West,Stop}
@ATTRIBUTE alive_ghost_1 {True,False}
@ATTRIBUTE alive_ghost_2 {True,False}
@ATTRIBUTE alive_ghost_3 {True,False}
@ATTRIBUTE alive_ghost_4 {True,False}
@ATTRIBUTE ghost_1_position_x NUMERIC
@ATTRIBUTE ghost_1_position_y NUMERIC
@ATTRIBUTE ghost_2_position_x NUMERIC
@ATTRIBUTE ghost_2_position_y NUMERIC
@ATTRIBUTE ghost_3_position_x NUMERIC
@ATTRIBUTE ghost_3_position_y NUMERIC
@ATTRIBUTE ghost_4_position_x NUMERIC
@ATTRIBUTE ghost_4_position_y NUMERIC
@ATTRIBUTE ghost_1_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_2_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_3_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_4_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_1_distance NUMERIC
@ATTRIBUTE ghost_2_distance NUMERIC
@ATTRIBUTE ghost_3_distance NUMERIC
@ATTRIBUTE ghost_4_distance NUMERIC
@ATTRIBUTE pac_dots_distance NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score_change NUMERIC

@ATTRIBUTE next_action {North,South,East,West,Stop}
@ATTRIBUTE next_score NUMERIC

@DATA
23,9,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,7,1,2,1660,199,West,1859
22,9,West,False,False,True,False,1,1,3,1,19,12,7,1,Stop,Stop,Stop,Stop,-1,-1,6,-1,1,1859,-1,West,1858
21,9,West,False,False,True,False,1,1,3,1,19,12,7,1,Stop,Stop,Stop,Stop,-1,-1,5,-1,1,1858,99,West,1957
20,9,West,False,False,True,False,1,1,3,1,19,12,7,1,Stop,Stop,Stop,Stop,-1,-1,4,-1,1,1957,99,West,2056
19,9,West,False,False,True,False,1,1,3,1,19,12,7,1,Stop,Stop,Stop,Stop,-1,-1,3,-1,1,2056,-1,North,2055
19,10,North,False,False,True,False,1,1,3,1,19,12,7,1,Stop,Stop,Stop,Stop,-1,-1,2,-1,1,2055,-1,North,2054
19,11,North,False,False,True,False,1,1,3,1,19,12,7,1,Stop,Stop,Stop,Stop,-1,-1,1,-1,1,2054,199,North,2253
4,12,Stop,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,14,12,15,21,2,0,-1,Stop,-1
4,12,Stop,True,True,True,True,10,3,12,7,19,11,22,9,East,East,South,East,15,13,16,22,2,-1,-1,Stop,-2
4,12,Stop,True,True,True,True,10,3,12,8,19,11,23,9,East,North,South,East,15,12,16,22,2,-2,-1,South,-3
4,11,South,True,True,True,True,10,3,11,8,19,12,23,9,East,West,North,East,14,10,16,21,1,-3,-1,South,-4
4,10,South,True,True,True,True,9,3,11,9,19,11,23,9,West,North,South,North,12,8,16,19,1,-4,99,East,95
5,10,East,True,True,True,True,8,3,11,9,19,12,23,10,West,North,North,North,10,7,16,19,1,95,99,East,194
6,10,East,True,True,True,True,8,3,12,9,20,12,23,11,West,East,East,South,9,7,16,17,1,194,99,East,293
7,10,East,True,True,True,True,8,4,12,9,20,12,23,10,North,East,East,North,7,6,15,17,1,293,-1,East,292
8,10,East,True,True,True,True,8,4,12,8,21,12,23,11,North,South,East,North,6,6,15,16,1,292,99,South,391
8,9,South,True,True,True,True,9,4,11,8,21,12,23,11,East,West,East,South,6,4,16,16,1,391,-1,South,390
8,8,South,True,True,True,True,9,4,11,9,20,12,23,10,East,North,West,South,5,4,16,16,1,390,-1,South,389
8,7,South,True,True,True,True,9,3,11,9,20,12,23,9,South,North,West,South,5,5,17,16,1,389,99,South,488
8,6,South,True,True,True,True,8,3,11,8,20,11,23,8,West,South,South,West,3,5,17,16,1,488,-1,South,487
8,5,South,True,True,True,True,8,3,12,8,19,11,22,8,West,East,West,South,2,7,17,16,1,487,-1,East,486
9,5,East,True,True,True,True,8,4,12,7,19,12,22,7,North,South,North,West,2,5,17,14,1,486,99,East,585
10,5,East,True,True,True,True,7,4,12,6,19,11,21,7,West,South,South,West,4,3,15,12,1,585,-1,West,584
9,5,West,True,True,True,True,7,5,13,6,20,11,20,7,North,East,East,West,2,5,17,12,1,584,-1,West,583
8,5,West,True,True,True,True,6,5,13,7,20,11,19,7,West,North,East,West,2,7,18,13,1,583,99,West,682
7,5,West,True,True,True,True,6,6,13,8,20,11,19,7,North,North,East,West,2,9,19,14,1,682,99,West,781
6,5,West,True,True,True,True,6,7,14,8,21,11,19,7,North,East,East,South,2,11,21,14,1,781,-1,North,780
6,6,North,True,True,True,True,7,7,14,8,21,12,19,6,East,East,North,North,2,10,21,14,1,780,99,North,879
6,7,North,True,True,True,True,8,7,14,8,20,12,19,7,East,East,West,West,2,9,19,12,1,879,99,East,978
7,7,East,True,True,True,True,8,8,15,8,21,12,18,7,North,East,East,West,2,9,19,10,1,978,-1,East,977
8,7,East,True,True,True,True,8,9,14,8,20,12,17,7,North,West,West,West,2,7,17,9,2,977,-1,East,976
9,7,East,True,True,True,True,7,9,13,8,20,12,17,7,West,West,West,North,4,5,16,9,1,976,-1,North,975
9,8,North,True,True,True,True,8,9,13,8,21,12,17,8,East,West,East,South,2,4,16,9,1,975,99,North,1074
9,9,North,True,True,True,True,8,8,12,8,22,12,17,7,South,West,East,West,2,4,16,9,1,1074,-1,West,1073
8,9,West,True,True,True,True,9,8,13,8,22,12,16,7,East,East,East,North,2,6,17,9,1,1073,99,West,1172
7,9,West,True,True,True,True,9,8,14,8,23,12,16,8,East,East,East,North,3,8,19,10,1,1172,99,South,1271
7,8,South,True,True,True,True,8,8,14,7,23,11,16,8,Stop,South,South,South,1,8,19,10,1,1271,199,East,1470
8,8,East,False,True,True,True,1,1,14,8,23,11,16,7,Stop,North,South,South,-1,6,18,10,2,1470,-1,East,1469
9,8,East,False,True,True,True,1,1,15,8,22,11,16,6,Stop,East,West,West,-1,6,16,8,1,1469,99,East,1568
10,8,East,False,True,True,True,1,1,14,8,23,11,15,6,Stop,West,East,North,-1,4,16,6,1,1568,99,East,1667
11,8,East,False,True,True,True,1,1,14,7,23,12,15,7,Stop,South,North,North,-1,4,16,4,1,1667,99,East,1766
12,8,East,False,True,True,True,1,1,14,7,23,11,15,8,Stop,South,South,North,-1,3,14,4,1,1766,-1,East,1765
13,8,East,False,True,True,True,1,1,14,7,23,12,15,9,Stop,South,North,South,-1,2,14,2,2,1765,-1,South,1764
13,7,South,False,True,True,True,1,1,14,8,23,12,15,8,Stop,North,North,West,-1,2,15,2,1,1764,-1,South,1763
13,6,South,False,True,True,True,1,1,14,9,23,11,14,8,Stop,North,South,West,-1,4,15,3,2,1763,-1,East,1762
14,6,East,False,True,True,True,1,1,14,8,23,11,14,8,Stop,South,South,East,-1,2,14,3,2,1762,-1,North,1761
14,7,North,False,True,True,True,1,1,14,8,23,10,15,8,Stop,Stop,South,Stop,-1,1,12,1,1,1761,399,North,2160
14,8,North,False,False,True,False,1,1,3,1,23,11,7,1,Stop,Stop,North,Stop,-1,-1,12,-1,1,2160,99,East,2259
15,8,East,False,False,True,False,1,1,3,1,23,12,7,1,Stop,Stop,North,Stop,-1,-1,12,-1,1,2259,99,East,2358
16,8,East,False,False,True,False,1,1,3,1,23,11,7,1,Stop,Stop,South,Stop,-1,-1,10,-1,1,2358,99,East,2457
17,8,East,False,False,True,False,1,1,3,1,22,11,7,1,Stop,Stop,West,Stop,-1,-1,8,-1,1,2457,-1,East,2456
18,8,East,False,False,True,False,1,1,3,1,23,11,7,1,Stop,Stop,East,Stop,-1,-1,8,-1,1,2456,-1,East,2455
19,8,East,False,False,True,False,1,1,3,1,23,12,7,1,Stop,Stop,North,Stop,-1,-1,8,-1,1,2455,99,East,2554
20,8,East,False,False,True,False,1,1,3,1,23,12,7,1,Stop,Stop,North,Stop,-1,-1,7,-1,1,2554,99,East,2653
21,8,East,False,False,True,False,1,1,3,1,23,11,7,1,Stop,Stop,South,Stop,-1,-1,5,-1,1,2653,-1,North,2652
21,9,North,False,False,True,False,1,1,3,1,22,11,7,1,Stop,Stop,West,Stop,-1,-1,3,-1,1,2652,99,North,2751
21,10,North,False,False,True,False,1,1,3,1,22,11,7,1,Stop,Stop,West,Stop,-1,-1,2,-1,1,2751,99,North,2850
21,11,North,False,False,True,False,1,1,3,1,22,12,7,1,Stop,Stop,North,Stop,-1,-1,2,-1,1,2850,99,East,2949
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,-1,Stop,-1
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-1,-1,Stop,-2
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-2,-1,Stop,-3
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-3,-1,Stop,-4
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-4,-1,Stop,-5
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,-5,-1,East,-6
15,3,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,14,-1,-6,-1,North,-7
15,4,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,13,-1,-7,-1,North,-8
15,5,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,12,-1,-8,-1,East,-9
16,5,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,11,-1,-9,-1,East,-10
17,5,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-10,-1,East,-11
18,5,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-11,-1,North,-12
18,6,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-12,-1,North,-13
18,7,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-13,-1,North,-14
18,8,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,8,-1,-14,-1,East,-15
19,8,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-15,-1,East,-16
20,8,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-16,-1,East,-17
21,8,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-17,-1,North,-18
21,9,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-18,-1,North,-19
21,10,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-19,-1,North,-20
21,11,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,8,-1,-20,-1,West,-21
20,11,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,14,11,10,7,-1,-21,-1,West,-22
19,11,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,13,10,9,6,-1,-22,-1,North,-23
19,12,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,12,9,8,5,-1,-23,-1,North,-24
19,13,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,11,8,7,4,-1,-24,-1,North,-25
19,14,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-25,-1,North,-26
19,15,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,9,6,5,2,-1,-26,-1,North,-27
19,16,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-27,-1,North,-28
19,17,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,11,8,7,4,-1,-28,-1,West,-29
18,17,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,10,7,6,3,-1,-29,-1,West,-30
17,17,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,9,6,5,2,-1,-30,-1,West,-31
16,17,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,8,5,4,3,-1,-31,-1,West,-32
15,17,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,7,4,3,4,-1,-32,-1,West,-33
14,17,West,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,6,3,2,5,-1,-33,-1,South,-34
14,16,South,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,5,2,1,4,-1,-34,199,South,165
14,15,South,True,True,False,True,10,15,13,15,5,1,17,15,Stop,Stop,Stop,Stop,4,1,-1,3,-1,165,-1,East,164
15,15,East,True,True,False,True,10,15,13,15,5,1,17,15,Stop,Stop,Stop,Stop,5,2,-1,2,-1,164,-1,East,163
16,15,East,True,True,False,True,10,15,13,15,5,1,17,15,Stop,Stop,Stop,Stop,6,3,-1,1,-1,163,199,East,362
17,15,East,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,7,4,-1,-1,-1,362,-1,West,361
16,15,West,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,6,3,-1,-1,-1,361,-1,West,360
15,15,West,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,5,2,-1,-1,-1,360,-1,West,359
14,15,West,True,True,False,False,10,15,13,15,5,1,7,1,Stop,Stop,Stop,Stop,4,1,-1,-1,-1,359,199,West,558
13,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,3,-1,-1,-1,-1,558,-1,West,557
12,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,2,-1,-1,-1,-1,557,-1,West,556
11,15,West,True,False,False,False,10,15,3,1,5,1,7,1,Stop,Stop,Stop,Stop,1,-1,-1,-1,-1,556,199,West,755
14,3,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,-1,Stop,-1
14,3,Stop,True,True,True,True,10,15,12,15,14,16,17,15,Stop,West,North,Stop,16,14,13,15,-1,-1,-1,Stop,-2
14,3,Stop,True,True,True,True,10,15,11,15,14,16,17,15,Stop,West,North,Stop,16,15,13,15,-1,-2,-1,Stop,-3
14,3,Stop,True,True,True,True,10,15,10,15,13,16,17,15,Stop,West,West,West,16,16,14,14,-1,-3,-1,Stop,-4
14,3,Stop,True,True,True,True,10,15,11,15,14,16,16,15,Stop,East,East,West,16,15,13,14,-1,-4,-1,Stop,-5
14,3,Stop,True,True,True,True,10,15,10,15,14,15,16,15,Stop,West,South,West,16,16,12,14,-1,-5,-1,Stop,-6
14,3,Stop,True,True,True,True,10,15,10,15,14,16,16,15,Stop,West,North,West,16,16,13,14,-1,-6,-1,East,-7
15,3,East,True,True,True,True,10,15,11,15,13,16,16,15,Stop,East,West,West,17,16,15,12,-1,-7,-1,East,-8
16,3,East,True,True,True,True,10,15,12,15,14,16,15,15,Stop,East,East,West,18,16,15,13,-1,-8,-1,East,-9
17,3,East,True,True,True,True,11,15,12,15,14,16,15,15,East,East,East,West,18,17,16,14,-1,-9,-1,East,-10
18,3,East,True,True,True,True,10,15,12,15,13,16,15,15,West,East,West,West,20,18,18,16,-1,-10,-1,East,-11
19,3,East,True,True,True,True,10,15,13,15,14,16,14,15,West,East,East,North,21,18,18,18,-1,-11,-1,East,-12
20,3,East,True,True,True,True,10,15,14,15,14,17,14,16,West,East,North,West,22,18,20,20,-1,-12,-1,East,-13
21,3,East,True,True,True,True,10,15,13,15,13,17,13,16,West,West,West,North,23,20,22,22,-1,-13,-1,East,-14
22,3,East,True,True,True,True,11,15,13,16,13,16,13,17,East,North,South,South,23,22,22,22,-1,-14,-1,East,-15
23,3,East,True,True,True,True,11,15,13,15,14,16,13,16,East,South,East,South,24,22,22,23,-1,-15,-1,East,-16
24,3,East,True,True,True,True,12,15,13,15,14,15,13,16,East,South,South,East,24,23,22,23,-1,-16,-1,East,-17
25,3,East,True,True,True,True,13,15,13,15,14,15,14,16,East,South,South,South,24,24,23,23,-1,-17,-1,East,-18
26,3,East,True,True,True,True,13,16,14,15,14,16,14,15,North,East,North,West,26,24,25,25,-1,-18,-1,North,-19
26,4,North,True,True,True,True,13,15,13,15,14,17,13,15,South,West,North,East,24,24,25,23,-1,-19,-1,North,-20
26,5,North,True,True,True,True,13,15,13,15,14,16,14,15,South,West,South,East,23,23,23,21,-1,-20,-1,Stop,-21
26,5,North,True,True,True,True,14,15,12,15,13,16,15,15,East,West,West,West,22,24,24,22,-1,-21,-1,Stop,-22
26,5,North,True,True,True,True,13,15,12,15,14,16,14,15,West,West,East,West,23,24,23,22,-1,-22,-1,Stop,-23
26,5,North,True,True,True,True,14,15,12,15,14,17,14,15,East,West,North,West,22,24,24,22,-1,-23,-1,Stop,-24
26,5,North,True,True,True,True,14,16,13,15,13,17,14,15,North,East,West,West,23,23,25,23,-1,-24,-1,Stop,-25
26,5,North,True,True,True,True,14,16,13,16,14,17,13,15,North,North,East,East,23,24,24,22,-1,-25,-1,Stop,-26
26,5,North,True,True,True,True,14,16,13,16,15,17,14,15,North,North,East,North,23,24,23,23,-1,-26,-1,Stop,-27
26,5,North,True,True,True,True,14,16,14,16,15,17,14,16,North,East,East,West,23,23,23,24,-1,-27,-1,Stop,-28
26,5,North,True,True,True,True,14,16,14,16,15,18,13,16,North,East,North,South,23,23,24,23,-1,-28,-1,Stop,-29
26,5,North,True,True,True,True,13,16,14,16,15,19,13,15,West,East,North,South,24,23,25,23,-1,-29,-1,Stop,-30
26,5,North,True,True,True,True,14,16,14,16,15,19,13,15,East,East,North,South,23,23,25,23,-1,-30,-1,Stop,-31
26,5,North,True,True,True,True,13,16,14,17,15,19,13,15,West,North,North,East,24,24,25,22,-1,-31,-1,West,-32
25,5,West,True,True,True,True,14,16,15,17,15,20,14,15,East,East,North,North,22,22,25,22,-1,-32,-1,West,-33
24,5,West,True,True,True,True,14,16,15,17,15,19,14,16,East,East,South,North,21,21,23,22,-1,-33,-1,West,-34
23,5,West,True,True,True,True,14,17,15,18,15,19,14,17,North,North,South,West,21,21,22,22,-1,-34,-1,West,-35
22,5,West,True,True,True,True,13,17,15,17,15,20,13,17,West,South,North,West,21,19,22,21,-1,-35,-1,West,-36
21,5,West,True,True,True,True,14,17,15,17,16,20,13,17,East,South,East,East,19,18,20,19,-1,-36,-1,North,-37
21,6,North,True,True,True,True,15,17,14,17,15,20,14,17,East,West,West,South,17,18,20,17,-1,-37,-1,North,-38
21,7,North,True,True,True,True,15,17,15,17,16,20,14,16,East,East,East,South,16,16,18,15,-1,-38,-1,North,-39
21,8,North,True,True,True,True,14,17,14,17,15,20,14,15,West,West,West,West,16,16,18,15,-1,-39,-1,North,-40
21,9,North,True,True,True,True,14,16,13,17,15,20,13,15,South,West,West,North,14,16,17,15,-1,-40,-1,North,-41
21,10,North,True,True,True,True,14,16,14,17,15,20,13,16,South,East,West,North,13,14,16,15,-1,-41,-1,North,-42
21,11,North,True,True,True,True,14,17,14,16,16,20,13,17,North,South,East,West,13,12,14,15,-1,-42,-1,West,-43
20,11,West,True,True,True,True,14,17,14,17,15,20,12,17,North,North,West,East,12,12,14,13,-1,-43,-1,West,-44
19,11,West,True,True,True,True,15,17,13,17,15,20,13,17,East,West,West,West,10,12,13,13,-1,-44,-1,North,-45
19,12,North,True,True,True,True,15,17,13,16,15,19,12,17,East,South,South,North,9,10,11,13,-1,-45,-1,North,-46
19,13,North,True,True,True,True,15,17,13,16,15,19,12,18,East,South,South,North,8,9,10,12,-1,-46,-1,North,-47
19,14,North,True,True,True,True,15,18,13,17,15,19,12,18,North,North,South,North,8,9,9,12,-1,-47,-1,North,-48
19,15,North,True,True,True,True,15,18,13,17,15,18,12,19,North,North,South,North,7,8,7,11,-1,-48,-1,North,-49
19,16,North,True,True,True,True,15,18,12,17,15,18,12,19,North,West,South,South,6,8,6,9,-1,-49,-1,North,-50
19,17,North,True,True,True,True,15,17,12,17,15,17,12,18,South,West,South,South,4,7,4,8,-1,-50,-1,West,-51
18,17,West,True,True,True,True,16,17,12,17,16,17,12,18,East,West,East,North,2,6,2,8,-1,-51,-1,West,-52
17,17,West,False,True,False,True,1,1,13,17,5,1,12,19,Stop,East,Stop,North,-1,4,-1,8,-1,348,-1,West,347
16,17,West,False,True,False,True,1,1,13,16,5,1,12,20,Stop,South,Stop,West,-1,4,-1,8,-1,347,-1,West,346
15,17,West,False,True,False,True,1,1,13,15,5,1,11,20,Stop,South,Stop,West,-1,4,-1,8,-1,346,-1,West,345
14,17,West,False,True,False,True,1,1,14,15,5,1,10,20,Stop,East,Stop,West,-1,2,-1,8,-1,345,-1,South,344
14,16,South,False,False,False,True,1,1,3,1,5,1,9,20,Stop,Stop,Stop,East,-1,-1,-1,8,-1,544,-1,South,543
14,15,South,False,False,False,True,1,1,3,1,5,1,10,20,Stop,Stop,Stop,West,-1,-1,-1,10,-1,543,-1,Stop,542
14,15,South,False,False,False,True,1,1,3,1,5,1,9,20,Stop,Stop,Stop,North,-1,-1,-1,11,-1,542,-1,North,541
14,16,North,False,False,False,True,1,1,3,1,5,1,9,21,Stop,Stop,Stop,South,-1,-1,-1,9,-1,541,-1,North,540
14,17,North,False,False,False,True,1,1,3,1,5,1,9,20,Stop,Stop,Stop,North,-1,-1,-1,9,-1,540,-1,West,539
13,17,West,False,False,False,True,1,1,3,1,5,1,9,21,Stop,Stop,Stop,North,-1,-1,-1,8,-1,539,-1,West,538
12,17,West,False,False,False,True,1,1,3,1,5,1,9,21,Stop,Stop,Stop,North,-1,-1,-1,8,-1,538,-1,North,537
12,18,North,False,False,False,True,1,1,3,1,5,1,9,22,Stop,Stop,Stop,South,-1,-1,-1,6,-1,537,-1,North,536
12,19,North,False,False,False,True,1,1,3,1,5,1,9,21,Stop,Stop,Stop,North,-1,-1,-1,6,-1,536,-1,North,535
12,20,North,False,False,False,True,1,1,3,1,5,1,9,22,Stop,Stop,Stop,South,-1,-1,-1,4,-1,535,-1,West,534
11,20,West,False,False,False,True,1,1,3,1,5,1,9,21,Stop,Stop,Stop,South,-1,-1,-1,2,-1,534,-1,West,533
