@RELATION Pacman-data-training

@ATTRIBUTE pacman_position_x NUMERIC
@ATTRIBUTE pacman_position_y NUMERIC
@ATTRIBUTE is_North_Valid {True,False}
@ATTRIBUTE is_South_Valid {True,False}
@ATTRIBUTE is_East_Valid {True,False}
@ATTRIBUTE is_West_Valid {True,False}
@ATTRIBUTE is_Stop_Valid {True,False}
@ATTRIBUTE pacman_direction {North,South,East,West,Stop}
@ATTRIBUTE alive_ghost_1 {True,False}
@ATTRIBUTE alive_ghost_2 {True,False}
@ATTRIBUTE alive_ghost_3 {True,False}
@ATTRIBUTE alive_ghost_4 {True,False}
@ATTRIBUTE ghost_1_position_x NUMERIC
@ATTRIBUTE ghost_1_position_y NUMERIC
@ATTRIBUTE ghost_2_position_x NUMERIC
@ATTRIBUTE ghost_2_position_y NUMERIC
@ATTRIBUTE ghost_3_position_x NUMERIC
@ATTRIBUTE ghost_3_position_y NUMERIC
@ATTRIBUTE ghost_4_position_x NUMERIC
@ATTRIBUTE ghost_4_position_y NUMERIC
@ATTRIBUTE ghost_1_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_2_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_3_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_4_direction {North,South,East,West,Stop}
@ATTRIBUTE ghost_1_distance NUMERIC
@ATTRIBUTE ghost_2_distance NUMERIC
@ATTRIBUTE ghost_3_distance NUMERIC
@ATTRIBUTE ghost_4_distance NUMERIC
@ATTRIBUTE pac_dots_distance NUMERIC
@ATTRIBUTE score NUMERIC
@ATTRIBUTE score_change NUMERIC

@ATTRIBUTE next_action {North,South,East,West,Stop}
@ATTRIBUTE next_score NUMERIC

@DATA
5,9,True,True,True,True,True,South,True,True,True,True,7,5,10,5,16,12,23,10,West,West,West,South,6,9,14,18,1,196,99,South,295
5,8,True,True,True,True,True,South,True,True,True,True,6,5,10,6,17,12,23,9,West,North,East,West,4,7,16,18,1,295,99,South,394
5,7,True,True,True,True,True,South,True,True,True,True,6,6,10,7,17,11,22,9,North,North,South,North,2,5,16,20,1,394,-1,South,393
5,6,True,True,True,True,True,South,False,True,True,True,1,1,10,8,18,11,22,10,Stop,North,East,North,-1,7,18,22,1,593,-1,East,592
6,6,True,True,True,True,True,East,False,True,True,True,1,1,9,8,19,11,22,11,Stop,West,East,East,-1,5,18,22,1,592,99,East,691
7,6,True,True,True,True,True,East,False,True,True,True,1,1,9,7,19,12,23,11,Stop,South,North,North,-1,3,18,22,1,691,99,East,790
8,6,True,True,True,True,True,East,False,True,True,True,1,1,9,6,19,11,23,12,Stop,Stop,South,South,-1,1,16,20,1,790,299,East,1089
9,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,18,11,23,11,Stop,Stop,West,South,-1,-1,14,19,1,1089,99,East,1188
10,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,18,11,23,11,Stop,Stop,West,South,-1,-1,13,17,1,1188,-1,East,1187
11,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,18,10,23,10,Stop,Stop,South,South,-1,-1,11,15,1,1187,-1,East,1186
12,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,10,23,9,Stop,Stop,East,North,-1,-1,11,15,1,1186,-1,East,1185
13,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,10,23,10,Stop,Stop,East,North,-1,-1,10,15,2,1185,-1,East,1184
14,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,18,10,23,11,Stop,Stop,West,South,-1,-1,8,13,2,1184,-1,North,1183
14,7,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,10,23,10,Stop,Stop,East,South,-1,-1,8,12,1,1183,99,East,1282
15,7,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,9,23,10,Stop,Stop,South,South,-1,-1,6,10,1,1282,99,East,1381
16,7,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,8,23,9,Stop,Stop,South,South,-1,-1,4,8,1,1381,99,East,1480
17,7,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,8,23,8,Stop,Stop,South,North,-1,-1,3,8,1,1480,-1,East,1479
18,7,True,True,True,True,True,East,False,False,True,True,1,1,3,1,18,8,23,9,Stop,Stop,Stop,South,-1,-1,1,6,1,1479,199,North,1678
18,8,True,True,True,True,True,North,False,False,False,True,1,1,3,1,5,1,23,8,Stop,Stop,Stop,South,-1,-1,-1,5,1,1678,-1,East,1677
19,8,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,23,8,Stop,Stop,Stop,West,-1,-1,-1,3,1,1677,99,East,1776
20,8,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,8,Stop,Stop,Stop,East,-1,-1,-1,3,1,1776,99,East,1875
21,8,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,23,8,Stop,Stop,Stop,South,-1,-1,-1,3,1,1875,99,East,1974
22,8,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,23,7,Stop,Stop,Stop,Stop,-1,-1,-1,1,1,1974,299,South,2273
4,12,False,True,True,True,True,Stop,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,14,12,15,21,2,0,-1,East,-1
5,12,False,True,True,True,True,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,13,11,14,20,1,-1,-1,East,-2
6,12,False,True,True,True,True,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,12,10,13,19,1,-2,99,South,97
6,11,True,True,True,True,True,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,11,9,14,18,1,97,99,East,196
7,11,True,True,True,True,True,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,10,8,13,17,1,196,99,South,295
7,10,True,True,True,True,True,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,9,7,14,16,1,295,-1,East,294
8,10,True,True,True,True,True,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,8,6,13,15,1,294,99,South,393
8,9,True,True,True,True,True,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,7,5,14,14,1,393,99,East,492
9,9,True,True,True,True,True,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,6,4,13,13,1,492,-1,South,491
9,8,True,True,True,True,True,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,5,3,14,14,1,491,99,East,590
10,8,True,True,True,True,True,East,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,6,2,13,13,1,590,99,South,689
10,7,True,True,True,True,True,South,True,True,True,True,9,3,11,7,19,12,22,9,Stop,Stop,Stop,Stop,5,1,14,14,1,689,199,East,888
11,7,True,True,True,True,True,East,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,6,-1,13,13,1,888,-1,South,887
11,6,True,True,True,True,True,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,5,-1,14,14,1,887,99,South,986
11,5,True,True,True,True,True,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,4,-1,15,15,1,986,99,South,1085
11,4,True,True,True,True,True,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,3,-1,16,16,1,1085,99,West,1184
10,4,True,True,True,True,True,West,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,2,-1,17,17,1,1184,99,South,1283
10,3,True,False,True,True,True,South,True,False,True,True,9,3,3,1,19,12,22,9,Stop,Stop,Stop,Stop,1,-1,18,18,2,1283,199,West,1482
9,3,True,False,True,True,True,West,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,19,19,1,1482,-1,Stop,1481
9,3,True,False,True,True,True,West,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,19,19,1,1481,-1,Stop,1480
9,3,True,False,True,True,True,West,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,19,19,1,1480,-1,North,1479
9,4,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,18,18,2,1479,-1,East,1478
10,4,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,17,17,1,1478,-1,East,1477
11,4,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,16,16,1,1477,-1,North,1476
11,5,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,15,15,1,1476,99,East,1575
12,5,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,14,14,1,1575,-1,North,1574
12,6,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,13,13,1,1574,-1,East,1573
13,6,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,12,12,2,1573,-1,North,1572
13,7,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,11,11,1,1572,-1,East,1571
14,7,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,10,10,1,1571,-1,North,1570
14,8,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,9,9,1,1570,99,East,1669
15,8,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,8,8,1,1669,-1,North,1668
15,9,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,7,7,1,1668,-1,East,1667
16,9,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,6,6,1,1667,99,North,1766
16,10,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,5,7,1,1766,99,East,1865
17,10,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,4,6,1,1865,99,North,1964
17,11,True,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,3,7,1,1964,-1,East,1963
18,11,True,True,True,True,True,East,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,2,6,1,1963,99,North,2062
18,12,False,True,True,True,True,North,False,False,True,True,1,1,3,1,19,12,22,9,Stop,Stop,Stop,Stop,-1,-1,1,7,1,2062,199,East,2261
19,12,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,6,1,2261,-1,South,2260
19,11,True,True,True,True,True,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,5,1,2260,99,East,2359
20,11,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,4,1,2359,99,South,2458
20,10,True,True,True,True,True,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,3,1,2458,99,East,2557
21,10,True,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,2,1,2557,-1,South,2556
21,9,True,True,True,True,True,South,False,False,False,True,1,1,3,1,5,1,22,9,Stop,Stop,Stop,Stop,-1,-1,-1,1,1,2556,199,East,2755
14,3,False,False,True,True,True,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,-1,East,-1
15,3,True,False,True,True,True,East,True,True,True,True,11,15,14,15,14,15,17,15,East,East,Stop,West,16,13,13,13,-1,-1,-1,North,-2
15,4,True,True,False,False,True,North,True,True,True,True,10,15,13,15,13,15,16,15,West,West,West,West,16,13,13,11,-1,-2,-1,North,-3
15,5,False,True,True,False,True,North,True,True,True,True,11,15,13,16,14,15,15,15,East,North,East,East,14,13,11,11,-1,-3,-1,East,-4
16,5,False,False,True,True,True,East,True,True,True,True,11,15,13,15,15,15,16,15,East,South,East,East,15,13,11,11,-1,-4,-1,East,-5
17,5,False,False,True,True,True,East,True,True,True,True,11,15,14,15,16,15,17,15,East,East,East,East,16,13,11,10,-1,-5,-1,East,-6
18,5,True,False,False,True,True,East,True,True,True,True,12,15,14,16,16,15,17,15,East,North,East,West,16,15,12,12,-1,-6,-1,North,-7
18,6,True,True,False,False,True,North,True,True,True,True,12,15,14,16,16,15,16,15,East,North,East,West,15,14,11,12,-1,-7,-1,North,-8
18,7,True,True,False,False,True,North,True,True,True,True,11,15,13,16,16,15,15,15,West,West,East,East,15,14,10,10,-1,-8,-1,North,-9
18,8,False,True,True,True,True,North,True,True,True,True,12,15,13,15,16,15,16,15,East,South,East,East,13,12,9,8,-1,-9,-1,East,-10
19,8,False,False,True,True,True,East,True,True,True,True,13,15,13,15,16,15,17,15,East,South,East,East,13,13,10,9,-1,-10,-1,East,-11
20,8,False,False,True,True,True,East,True,True,True,True,13,15,12,15,16,15,17,15,East,West,East,West,14,15,11,11,-1,-11,-1,East,-12
21,8,True,True,False,True,True,East,True,True,True,True,13,16,13,15,16,15,16,15,North,East,East,West,16,15,12,13,-1,-12,-1,North,-13
21,9,True,True,False,False,True,North,True,True,True,True,13,16,12,15,17,15,15,15,North,West,East,West,15,15,10,12,-1,-13,-1,North,-14
21,10,True,True,False,False,True,North,True,True,True,True,14,16,11,15,16,15,15,15,East,West,West,East,13,15,10,10,-1,-14,-1,North,-15
21,11,True,True,True,True,True,North,True,True,True,True,14,16,10,15,17,15,16,15,East,West,East,East,12,15,8,8,-1,-15,-1,North,-16
21,12,True,True,False,False,True,North,True,True,True,True,13,16,11,15,16,15,17,15,West,East,West,West,12,13,8,8,-1,-16,-1,North,-17
21,13,True,True,False,False,True,North,True,True,True,True,14,16,10,15,17,15,16,15,East,West,East,West,10,13,6,8,-1,-17,-1,North,-18
21,14,True,True,False,False,True,North,True,True,True,True,14,16,10,15,16,15,15,15,East,West,West,West,9,12,6,7,-1,-18,-1,North,-19
21,15,True,True,True,True,True,North,True,True,True,True,14,17,11,15,16,15,15,15,North,East,West,West,9,10,5,7,-1,-19,-1,West,-20
20,15,False,False,True,True,True,West,True,True,True,True,13,17,12,15,16,15,14,15,West,East,West,West,9,8,4,7,-1,-20,-1,West,-21
19,15,True,True,True,False,True,West,True,True,True,True,12,17,13,15,17,15,13,15,West,East,East,East,9,6,2,5,-1,-21,-1,South,-22
19,14,True,True,False,False,True,South,True,True,True,True,13,17,13,16,16,15,14,15,East,North,West,East,9,8,4,5,-1,-22,-1,South,-23
19,13,True,True,False,True,True,South,True,True,True,True,13,17,14,16,16,15,15,15,East,East,West,East,10,8,5,6,-1,-23,-1,West,-24
18,13,False,False,True,True,True,West,True,True,True,True,14,17,14,16,16,15,15,15,East,East,West,East,8,7,4,4,-1,-24,-1,West,-25
17,13,False,False,True,True,True,West,True,True,True,True,14,16,14,15,16,15,16,15,South,South,West,East,6,5,3,3,-1,-25,-1,West,-26
16,13,False,False,True,True,True,West,True,True,True,True,14,15,14,15,15,15,16,15,South,South,West,West,4,4,3,3,-1,-26,-1,West,-27
15,13,False,False,True,True,True,West,True,True,True,True,14,15,14,15,15,15,15,15,South,South,West,East,3,3,2,3,-1,-27,-1,West,-28
14,13,False,False,True,True,True,West,True,True,True,True,15,15,15,15,15,15,16,15,East,East,West,East,3,3,3,4,-1,-28,-1,West,-29
13,13,False,False,True,True,True,West,True,True,True,True,15,15,15,15,14,15,16,15,East,East,West,West,4,4,3,4,-1,-29,-1,West,-30
12,13,False,False,True,True,True,West,True,True,True,True,14,15,16,15,15,15,15,15,West,East,East,West,4,6,5,5,-1,-30,-1,West,-31
11,13,False,False,True,True,True,West,True,True,True,True,14,15,16,15,14,15,15,15,West,East,West,East,5,7,5,7,-1,-31,-1,East,-32
12,13,False,False,True,True,True,East,True,True,True,True,15,15,17,15,13,15,16,15,East,East,West,West,5,7,3,5,-1,-32,-1,East,-33
13,13,False,False,True,True,True,East,True,True,True,True,14,15,17,15,13,16,15,15,West,East,North,West,3,6,3,4,-1,-33,-1,East,-34
14,13,False,False,True,True,True,East,True,True,True,True,14,15,16,15,13,17,15,15,West,West,North,West,2,4,5,2,-1,-34,-1,East,-35
15,13,False,False,True,True,True,East,True,True,True,True,14,16,16,15,13,17,14,15,North,West,North,West,4,3,6,4,-1,-35,-1,East,-36
16,13,False,False,True,True,True,East,True,True,True,True,14,16,16,15,13,17,13,15,North,West,North,West,5,2,7,6,-1,-36,-1,East,-37
17,13,False,False,True,True,True,East,True,True,True,True,13,16,17,15,12,17,12,15,West,East,West,West,7,2,9,7,-1,-37,-1,East,-38
18,13,False,False,True,True,True,East,True,True,True,True,13,15,17,15,12,17,12,15,South,East,West,West,7,3,10,8,-1,-38,-1,East,-39
19,13,True,True,False,True,True,East,True,True,True,True,13,15,16,15,12,17,12,15,South,West,West,West,8,5,11,10,-1,-39,-1,South,-40
19,12,True,True,False,False,True,South,True,True,True,True,13,15,16,15,12,18,11,15,South,West,North,East,9,6,13,10,-1,-40,-1,North,-41
19,13,True,True,False,True,True,North,True,True,True,True,12,15,15,15,12,18,12,15,West,West,North,East,9,6,12,8,-1,-41,-1,West,-42
18,13,False,False,True,True,True,West,True,True,True,True,11,15,16,15,12,19,13,15,West,East,North,East,9,4,12,6,-1,-42,-1,West,-43
17,13,False,False,True,True,True,West,True,True,True,True,12,15,15,15,12,19,14,15,East,West,North,East,7,4,11,4,-1,-43,-1,West,-44
16,13,False,False,True,True,True,West,True,True,True,True,12,15,14,15,12,20,15,15,East,West,North,East,6,4,11,3,-1,-44,-1,West,-45
15,13,False,False,True,True,True,West,True,True,True,True,11,15,15,15,12,20,15,15,West,East,North,West,6,2,10,3,-1,-45,-1,West,-46
14,13,False,False,True,True,True,West,True,True,True,True,11,15,16,15,12,19,14,15,West,East,South,East,5,4,8,3,-1,-46,-1,West,-47
13,13,False,False,True,True,True,West,True,True,True,True,11,15,15,15,12,19,15,15,West,West,South,East,4,4,7,5,-1,-47,-1,West,-48
12,13,False,False,True,True,True,West,True,True,True,True,11,15,16,15,12,18,16,15,West,East,South,East,3,6,5,7,-1,-48,-1,West,-49
11,13,False,False,True,True,True,West,True,True,True,True,12,15,16,15,12,19,17,15,East,East,North,East,3,7,7,8,-1,-49,-1,West,-50
10,13,False,False,True,True,True,West,True,True,True,True,11,15,17,15,12,20,17,15,West,East,North,West,3,9,9,8,-1,-50,-1,West,-51
9,13,False,False,True,True,True,West,True,True,True,True,12,15,16,15,12,20,16,15,East,West,North,East,5,9,10,10,-1,-51,-1,East,-52
10,13,False,False,True,True,True,East,True,True,True,True,13,15,15,15,12,20,17,15,East,West,North,East,5,7,9,9,-1,-52,-1,East,-53
11,13,False,False,True,True,True,East,True,True,True,True,13,16,15,15,11,20,17,15,North,West,West,East,5,6,7,8,-1,-53,-1,East,-54
12,13,False,False,True,True,True,East,True,True,True,True,13,16,14,15,12,20,17,15,North,West,East,West,4,4,7,6,-1,-54,-1,East,-55
13,13,False,False,True,True,True,East,True,True,True,True,13,15,14,15,12,19,16,15,South,West,South,West,2,3,7,5,-1,-55,-1,East,-56
14,13,False,False,True,True,True,East,True,True,True,True,14,15,14,15,12,18,16,15,East,West,South,West,2,2,7,3,-1,-56,-1,East,-57
15,13,False,False,True,True,True,East,True,True,True,True,14,15,14,15,12,18,15,15,East,West,South,East,3,3,8,3,-1,-57,-1,East,-58
16,13,False,False,True,True,True,East,True,True,True,True,13,15,14,15,12,17,16,15,West,West,South,West,5,4,8,3,-1,-58,-1,East,-59
17,13,False,False,True,True,True,East,True,True,True,True,14,15,15,15,11,17,15,15,East,East,West,West,5,4,10,5,-1,-59,-1,East,-60
18,13,False,False,True,True,True,East,True,True,True,True,13,15,14,15,12,17,14,15,West,West,East,West,7,6,10,6,-1,-60,-1,West,-61
17,13,False,False,True,True,True,West,True,True,True,True,13,16,14,15,12,18,14,15,North,West,North,East,7,5,10,4,-1,-61,-1,West,-62
16,13,False,False,True,True,True,West,True,True,True,True,13,16,14,16,12,17,15,15,North,North,South,East,6,5,8,2,-1,-62,-1,West,-63
15,13,False,False,True,True,True,West,True,True,True,True,13,16,14,16,11,17,16,15,North,North,West,West,5,4,8,2,-1,-63,-1,West,-64
14,13,False,False,True,True,True,West,True,True,True,True,13,16,14,16,11,17,15,15,North,North,West,West,4,3,7,3,-1,-64,-1,West,-65
13,13,False,False,True,True,True,West,True,True,True,True,13,15,14,15,11,17,15,15,South,South,West,West,2,3,6,4,-1,-65,-1,West,-66
12,13,False,False,True,True,True,West,True,True,True,True,14,15,14,16,11,17,15,15,East,North,West,East,4,5,5,6,-1,-66,-1,West,-67
11,13,False,False,True,True,True,West,True,True,True,True,14,16,14,16,12,17,16,15,North,North,East,West,6,6,5,6,-1,-67,-1,West,-68
10,13,False,False,True,True,True,West,True,True,True,True,14,15,14,15,12,17,15,15,South,South,East,West,6,6,6,7,-1,-68,-1,East,-69
11,13,False,False,True,True,True,East,True,True,True,True,14,16,14,15,13,17,15,15,North,South,East,East,6,5,6,7,-1,-69,-1,East,-70
12,13,False,False,True,True,True,East,True,True,True,True,14,16,13,15,14,17,16,15,North,West,East,East,5,3,6,7,-1,-70,-1,East,-71
13,13,False,False,True,True,True,East,True,True,True,True,14,16,13,16,15,17,17,15,North,North,East,West,4,3,6,5,-1,-71,-1,East,-72
14,13,False,False,True,True,True,East,True,True,True,True,13,16,13,16,14,17,16,15,West,North,West,West,4,4,4,3,-1,-72,-1,East,-73
15,13,False,False,True,True,True,East,True,True,True,True,14,16,13,17,15,17,15,15,East,North,East,West,4,6,4,2,-1,-73,-1,East,-74
16,13,False,False,True,True,True,East,True,True,True,True,13,16,13,17,15,18,15,15,West,North,North,East,6,7,6,2,-1,-74,-1,East,-75
17,13,False,False,True,True,True,East,True,True,True,True,13,17,13,17,15,17,16,15,North,North,South,East,8,8,6,2,-1,-75,-1,East,-76
18,13,False,False,True,True,True,East,True,True,True,True,12,17,12,17,15,17,17,15,West,West,South,West,10,10,7,4,-1,-76,-1,East,-77
19,13,True,True,False,True,True,East,True,True,True,True,12,18,12,18,15,17,16,15,North,North,South,West,12,12,8,5,-1,-77,-1,North,-78
19,14,True,True,False,False,True,North,True,True,True,True,12,19,12,18,15,18,16,15,North,North,North,East,12,11,8,3,-1,-78,-1,North,-79
19,15,True,True,True,False,True,North,True,True,True,True,12,20,12,17,15,19,17,15,North,South,North,East,12,9,8,2,-1,-79,-1,North,-80
19,16,True,True,False,False,True,North,True,True,True,True,11,20,12,17,15,20,17,15,West,South,North,West,12,8,8,4,-1,-80,-1,North,-81
19,17,False,True,False,True,True,North,True,True,True,True,11,20,12,18,15,19,16,15,West,North,South,East,11,8,6,4,-1,-81,-1,West,-82
18,17,False,False,True,True,True,West,True,True,True,True,10,20,12,19,15,18,17,15,West,North,South,East,11,8,4,3,-1,-82,-1,West,-83
17,17,False,False,True,True,True,West,True,True,True,True,11,20,12,20,15,17,17,15,East,North,South,West,9,8,2,3,-1,-83,-1,West,-84
16,17,False,False,True,True,True,West,True,True,True,True,11,20,12,19,15,18,16,15,East,South,North,East,8,6,2,3,-1,-84,-1,West,-85
15,17,True,False,True,True,True,West,True,True,False,True,12,20,12,19,5,1,17,15,East,South,Stop,West,6,5,-1,3,-1,115,-1,West,114
14,17,False,True,True,True,True,West,True,True,False,True,12,19,12,19,5,1,16,15,South,South,Stop,East,4,4,-1,5,-1,114,-1,West,113
13,17,False,True,True,True,True,West,True,True,False,True,12,18,12,19,5,1,17,15,South,South,Stop,West,2,3,-1,5,-1,113,-1,West,112
12,17,True,False,True,True,True,West,False,True,False,True,1,1,12,18,5,1,16,15,Stop,Stop,Stop,West,-1,1,-1,5,-1,312,199,North,511
12,18,True,True,False,False,True,North,False,False,False,True,1,1,3,1,5,1,15,15,Stop,Stop,Stop,West,-1,-1,-1,5,-1,511,-1,South,510
12,17,True,False,True,True,True,South,False,False,False,True,1,1,3,1,5,1,14,15,Stop,Stop,Stop,East,-1,-1,-1,5,-1,510,-1,East,509
13,17,False,True,True,True,True,East,False,False,False,True,1,1,3,1,5,1,15,15,Stop,Stop,Stop,East,-1,-1,-1,5,-1,509,-1,South,508
13,16,True,True,True,False,True,South,False,False,False,True,1,1,3,1,5,1,16,15,Stop,Stop,Stop,East,-1,-1,-1,5,-1,508,-1,East,507
14,16,True,True,False,True,True,East,False,False,False,True,1,1,3,1,5,1,17,15,Stop,Stop,Stop,East,-1,-1,-1,4,-1,507,-1,South,506
14,15,True,False,True,True,True,South,False,False,False,True,1,1,3,1,5,1,17,15,Stop,Stop,Stop,East,-1,-1,-1,3,-1,506,-1,East,505
15,15,False,False,True,True,True,East,False,False,False,True,1,1,3,1,5,1,17,15,Stop,Stop,Stop,East,-1,-1,-1,2,-1,505,-1,East,504
14,3,False,False,True,True,True,Stop,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,15,-1,0,-1,East,-1
15,3,True,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,14,-1,-1,-1,North,-2
15,4,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,13,-1,-2,-1,North,-3
15,5,False,True,True,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,12,-1,-3,-1,East,-4
16,5,False,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,11,-1,-4,-1,East,-5
17,5,False,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-5,-1,East,-6
18,5,True,False,False,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-6,-1,North,-7
18,6,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-7,-1,North,-8
18,7,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-8,-1,North,-9
18,8,False,True,True,True,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,15,12,11,8,-1,-9,-1,East,-10
19,8,False,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-10,-1,East,-11
20,8,False,False,True,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-11,-1,East,-12
21,8,True,True,False,True,True,East,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,18,15,14,11,-1,-12,-1,North,-13
21,9,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,17,14,13,10,-1,-13,-1,North,-14
21,10,True,True,False,False,True,North,True,True,True,True,10,15,13,15,14,15,17,15,Stop,Stop,Stop,Stop,16,13,12,9,-1,-14,-1,North,-15
